#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
###TITLE NAMES###;;;;;;;;;;;;;;x
b_arbuga;Arbuga;Arbuga;Arbuga;;Arbuga;;;;;;;;;;;;;x
b_tawille;Taw Ille;Taw Ille;Taw Ille;;Taw Ille;;;;;;;;;;;;;x
b_tetyushi;Tetyushi;Tetiouchi;Tetjuschi;;Tetyushi;;;;;;;;;;;;;x
b_koshki;Koshki;Koshki;Koschki;;Koshki;;;;;;;;;;;;;x
c_syrt_adj;Syrtian;Syrtienne;Syrter;;Syrtianés;;;;;;;;;;;;;x
b_samara;Samara;Samara;Samara;;Samara;;;;;;;;;;;;;x
b_bandja;Bandja;Bandja;Bandja;;Bandja;;;;;;;;;;;;;x
b_kinel;Kinel';Kinel’;Kinel';;Kinel';;;;;;;;;;;;;x
b_syzran;Syzran;Syzran;Sysran;;Syzran;;;;;;;;;;;;;x
b_tashia;Tashia;Tashia;Taschia;;Tashia;;;;;;;;;;;;;x
b_sarbay;Sarbay;Sarbay;Sarbay;;Sarbay;;;;;;;;;;;;;x
b_osinki;Osinki;Osinki;Osinki;;Osinki;;;;;;;;;;;;;x
b_shungut;Shungut;Shungut;Shungut;;Shungut;;;;;;;;;;;;;x
c_southern_ural_adj;Southern Uralian;Ouralienne;Süduralischer;;Sur uralianés;;;;;;;;;;;;;x
b_boro;Börö;Börö;Börö;;Börö;;;;;;;;;;;;;x
b_durtojle;Dürtöjle;Dürtöjle;Dürtöjle;;Dürtöjle;;;;;;;;;;;;;x
b_daulakan;Däüläkän;Däüläkän;Däüläkän;;Däüläkän;;;;;;;;;;;;;x
b_blagovescen;Blagovešcen;Blagovešcen;Blagowestschensk;;Blagovešcen;;;;;;;;;;;;;x
b_tuimasy;Tuimasy;Touïmazy;Tuimasy;;Tuimasy;;;;;;;;;;;;;x
b_janauyl;Jañauyl;Jañauyl;Jañauyl;;Jañauyl;;;;;;;;;;;;;x
b_iq;Iq;Iq;Iq;;Iq;;;;;;;;;;;;;x
b_yamantaw;Yamantaw;Iamantaou;Jamantau;;Yamantaw;;;;;;;;;;;;;x
c_bashkirs_adj;Bashkir;Bashkire;Baschkir;;Bashkirés;;;;;;;;;;;;;x
b_ufa;Ufa;Oufa;Ufa;;Ufa;;;;;;;;;;;;;x
b_belebey;Belebey;Belebeï;Belebey;;Belebey;;;;;;;;;;;;;x
b_chishmy;Chishmy;Chishmy;Chishmy;;Chishmy;;;;;;;;;;;;;x
b_bajmaq;Bajmaq;Bajmaq;Bajmaq;;Bajmaq;;;;;;;;;;;;;x
b_isembaj;Isembaj;Isembaj;Isembaj;;Isembaj;;;;;;;;;;;;;x
b_beloret;Beloret;Beloret;Beloret;;Beloret;;;;;;;;;;;;;x
b_meleus;Meleus;Meleus;Meleus;;Meleus;;;;;;;;;;;;;x
b_sterlitamak;Sterlitamak;Sterlitamak;Sterlitamak;;Sterlitamak;;;;;;;;;;;;;x
c_mozhaysk_adj;Mozhayskian;Mojaïskienne;Moschajskischer;;Mozhayskianés;;;;;;;;;;;;;x
b_volgamozhaysk;Mozhaysk;Mojaïsk;Moschajsk;;Mozhaysk;;;;;;;;;;;;;x
b_aiwa;Aiwa;Aiwa;Aiwa;;Aiwa;;;;;;;;;;;;;x
b_yaransk;Yaransk;Yaransk;Jaransk;;Yaransk;;;;;;;;;;;;;x
b_vakhtan;Vakhtan;Vakhtan;Wachtan;;Vakhtan;;;;;;;;;;;;;x
b_varnavino;Varnavino;Varnavino;Warnawino;;Varnavino;;;;;;;;;;;;;x
b_kiknur;Kiknur;Kiknur;Kiknur;;Kiknur;;;;;;;;;;;;;x
b_tonshaevo;Tonshaevo;Tonshaevo;Tonschajewo;;Tonshaevo;;;;;;;;;;;;;x
b_uren;Uren;Ouren;Uren;;Uren;;;;;;;;;;;;;x
b_qazan;Qazan;Kazan;Kasan;;Qazan;;;;;;;;;;;;;x
b_yarcalli;Yar-Calli;Yar-Calli;Jar-Calli;;Yar-Calli;;;;;;;;;;;;;x
b_zay;Zäy;Zäy;Zäy;;Zäy;;;;;;;;;;;;;x
b_cistay;Cistay;Cistay;Cistay;;Cistay;;;;;;;;;;;;;x
b_aznaqay;Aznaqay;Aznaqay;Asnakajewo;;Aznaqay;;;;;;;;;;;;;x
b_bua;Bua;Bua;Bua;;Bua;;;;;;;;;;;;;x
b_bawli;Bawli;Bawli;Bawli;;Bawli;;;;;;;;;;;;;x
b_alabuga;Alabuga;Alabuga;Alabuga;;Alabuga;;;;;;;;;;;;;x
c_merya_adj;Mari;mari;Mari-;;Mari;;;;;;;;;;;;;x
b_yoshkarola;Yoshkar-Ola;Iochkar-Ola;Joschkar-Ola;;Yoshkar-Ola;;;;;;;;;;;;;x
b_volzhsk;Volzhsk;Voljsk;Wolschsk;;Volzhsk;;;;;;;;;;;;;x
b_lopatino;Lopatino;Lopatino;Lopatino;;Lopatino;;;;;;;;;;;;;x
b_tsikma;Tsikmä;Tsikmä;Tsikmä;;Tsikmä;;;;;;;;;;;;;x
b_provoi;Provoi;Provoi;Provoi;;Provoi;;;;;;;;;;;;;x
b_kilemary;Kilemary;Kilemary;Kilemary;;Kilemary;;;;;;;;;;;;;x
b_mariturek;Mari-Turek;Mari-Turek;Mari-Turek;;Mari-Turek;;;;;;;;;;;;;x
b_morki;Morki;Morki;Morki;;Morki;;;;;;;;;;;;;x
c_chuvash_adj;Chuvashian;Tchouvache;Tschuwascher;;Chuvashianés;;;;;;;;;;;;;x
b_vedasuvar;Veda Suvar;Veda Suvar;Veda Suvar;;Veda Suvar;;;;;;;;;;;;;x
b_makaryevo;Makaryevo;Makaryevo;Makarjewo;;Makaryevo;;;;;;;;;;;;;x
b_cheboksary;Cheboksary;Tcheboksary;Tscheboksari;;Cheboksary;;;;;;;;;;;;;x
b_alatyr;Alatyr;Alatyr;Alatyr;;Alatyr;;;;;;;;;;;;;x
b_kozlovka;Kozlovka;Kozlovka;Koslowka;;Kozlovka;;;;;;;;;;;;;x
b_sundyr;Sundyr;Sundyr;Sundyr;;Sundyr;;;;;;;;;;;;;x
b_tsivilsk;Tsivilsk;Tsivilsk;Tsiwilsk;;Tsivilsk;;;;;;;;;;;;;x
b_yadrin;Yadrin;Iadrine;Jadrin;;Yadrin;;;;;;;;;;;;;x
b_simbirsk;Simbirsk;Simbirsk;Simbirsk;;Simbirsk;;;;;;;;;;;;;x
b_kanadey;Kanadey;Kanadey;Kanadey;;Kanadey;;;;;;;;;;;;;x
b_pokrovskoye;Pokrovskoye;Pokrovskoïe;Pokrowskoje;;Pokrovskoye;;;;;;;;;;;;;x
b_stanichnaya;Stanichnaya;Stanichnaya;Stanitschnaja;;Stanichnaya;;;;;;;;;;;;;x
b_melekess;Melekess;Melekess;Melekess;;Melekess;;;;;;;;;;;;;x
b_butyrskaya;Butyrskaya;Butyrskaya;Butyrskaja;;Butyrskaya;;;;;;;;;;;;;x
b_vybornaya;Vybornaya;Vybornaya;Wybornaja;;Vybornaya;;;;;;;;;;;;;x
b_barysh;Barysh;Barych;Barysch;;Barysh;;;;;;;;;;;;;x
c_burtasy_adj;Burtasyan;Burtasyan;Burtasyan;;Burtasyanés;;;;;;;;;;;;;x
b_saratov;Saratov;Saratov;Saratow;;Saratov;;;;;;;;;;;;;x
b_mechetnaya;Mechetnaya;Mechetnaya;Mechetnaja;;Mechetnaya;;;;;;;;;;;;;x
b_pokrovsk;Pokrovsk;Pokrovsk;Pokrowsk;;Pokrovsk;;;;;;;;;;;;;x
b_atkarsk;Atkarsk;Atkarsk;Atkarsk;;Atkarsk;;;;;;;;;;;;;x
b_balakova;Balakova;Balakova;Balakowa;;Balakova;;;;;;;;;;;;;x
b_sosnovyostrov;Sosnovy Ostrov;Sosnovy Ostrov;Sosnowy Ostrow;;Sosnovy Ostrov;;;;;;;;;;;;;x
b_golykaramysh;Goly Karamysh;Goly Karamych;Goly Karamysch;;Goly Karamysh;;;;;;;;;;;;;x
b_rtishchevo;Rtishchevo;Rtishchevo;Rtischertschewo;;Rtishchevo;;;;;;;;;;;;;x
c_mordva_adj;Mordvian;Mordvienne;Mordwa-;;Mordvianés;;;;;;;;;;;;;x
b_saransk;Saransk;Saransk;Saransk;;Saransk;;;;;;;;;;;;;x
b_insar;Insar;Insar;Insar;;Insar;;;;;;;;;;;;;x
b_temnikow;Temnikow;Temnikow;Temnikow;;Temnikow;;;;;;;;;;;;;x
b_ardatovo;Ardatovo;Ardatovo;Ardatowo;;Ardatovo;;;;;;;;;;;;;x
b_krasnoslobodsk;Krasnoslobodsk;Krasnoslobodsk;Krasnoslobodsk;;Krasnoslobodsk;;;;;;;;;;;;;x
b_yalga;Yalga;Yalga;Jalga;;Yalga;;;;;;;;;;;;;x
b_penza;Penza;Penza;Pensa;;Penza;;;;;;;;;;;;;x
b_yavas;Yavas;Yavas;Jawas;;Yavas;;;;;;;;;;;;;x
d_itil;Itil;Itil;Itil;;Atíl;;;;;;;;;;;;;x
d_itil_adj;Itilian;Itilienne;Itilischer;;Atilana;;;;;;;;;;;;;x
c_itil_adj;Itilian;Itilienne;Itilischer;;Itilianés;;;;;;;;;;;;;x
b_itil;Itil;Itil;Itil;;Itil;;;;;;;;;;;;;x
b_khaganbaligh;Khaganbaligh;Khaganbaligh;Cambaluc;;Khaganbaligh;;;;;;;;;;;;;x
b_saqsin;Saqsin;Saqsin;Saqsin;;Saqsin;;;;;;;;;;;;;x
b_kamyzyak;Kamyzyak;Kamyziak;Kamisjak;;Kamyzyak;;;;;;;;;;;;;x
b_kharabali;Kharabali;Kharabali;Charabali;;Kharabali;;;;;;;;;;;;;x
b_xacitarxan;Xacitarxan;Xacitarxan;Xacitarxan;;;;;;;;;;;;;xacitarxan;;;;;;;;;;;;;x
b_alga;Alga;Alga;Alga;;Alga;;;;;;;;;;;;;x
b_tumak;Tumak;Tumak;Tumak;;Tumak;;;;;;;;;;;;;x
c_yaik_adj;Yaikian;Yaikienne;Jaikischer;;Yaikianés;;;;;;;;;;;;;x
b_orenburg;Orenburg;Orenbourg;Orenburg;;Orenburg;;;;;;;;;;;;;x
b_kargala;Kargala;Kargala;Kargala;;Kargala;;;;;;;;;;;;;x
b_saraktash;Saraktash;Saraktash;Saraktasch;;Saraktash;;;;;;;;;;;;;x
b_sakmara;Sakmara;Sakmara;Sakmara;;Sakmara;;;;;;;;;;;;;x
b_khutorka;Khutorka;Khutorka;Chutorka;;Khutorka;;;;;;;;;;;;;x
b_tolkachi;Tolkachi;Tolkachi;Tolkatschi;;Tolkachi;;;;;;;;;;;;;x
b_sadovy;Sadovy;Sadovy;Sadovy;;Sadovy;;;;;;;;;;;;;x
b_kichkas;Kichkas;Kichkas;Kitschkas;;Kichkas;;;;;;;;;;;;;x
c_uzens_adj;Uzensian;Ouzenienne;Usensischer;;Uzensianés;;;;;;;;;;;;;x
b_kaztal;Kaztal;Kaztal;Kastal;;Kaztal;;;;;;;;;;;;;x
b_krykuru;Kryk-Uru;Kryk-Uru;Kryk-Uru;;Kryk-Uru;;;;;;;;;;;;;x
b_kyzylasker;Kyzyl-Asker;Kyzyl-Asker;Kyzyl-Asker;;Kyzyl-Asker;;;;;;;;;;;;;x
b_khasan;Khasan;Khassan;Chasan;;Khasan;;;;;;;;;;;;;x
b_akkus;Akkus;Akkus;Akkus;;Akkus;;;;;;;;;;;;;x
b_kosoba;Kosoba;Kosoba;Kosoba;;Kosoba;;;;;;;;;;;;;x
b_ushkuduk;Ushkuduk;Uchquduk;Uschkuduk;;Ushkuduk;;;;;;;;;;;;;x
b_aytbay;Aytbay;Aytbay;Aytbay;;Aytbay;;;;;;;;;;;;;x
c_lower_volga_adj;Lower Volgian;Volguienne;Niederwolgaer;;Bajovolganés;;;;;;;;;;;;;x
b_sarysu;Sary Su;Sary Su;Sary Su;;Sary Su;;;;;;;;;;;;;x
b_tsaritsyn;Tsaritsyn;Tsaritsyne;Zarizyn;;Tsaritsyn;;;;;;;;;;;;;x
b_kamyshin;Kamyshin;Kamychine;Kamyschin;;Kamyshin;;;;;;;;;;;;;x
b_serebrjakovo;Serebrjakovo;Serebrjakovo;Serebrjakowo;;Serebrjakovo;;;;;;;;;;;;;x
b_dubovka;Dubovka;Dubovka;Dubowka;;Dubovka;;;;;;;;;;;;;x
b_petrovval;Petrov Val;Petrov Val;Petrow Wal;;Petrov Val;;;;;;;;;;;;;x
b_kotovo;Kotovo;Kotovo;Kotowo;;Kotovo;;;;;;;;;;;;;x
b_prishib;Prishib;Prishib;Prischerib;;Prishib;;;;;;;;;;;;;x
c_ryn_desert_adj;Rynian;Rynienne;Rynischer;;Rynianés;;;;;;;;;;;;;x
b_orsk;Orsk;Orsk;Orsk;;Orsk;;;;;;;;;;;;;x
b_karatogay;Karatogay;Karatogay;Karatogay;;Karatogay;;;;;;;;;;;;;x
b_bogunbay;Bogunbay;Bogunbay;Bogunbay;;Bogunbay;;;;;;;;;;;;;x
b_kaumetey;Kaumetey;Kaumetey;Kaumetey;;Kaumetey;;;;;;;;;;;;;x
b_chausay;Chau-Say;Chau-Say;Chau-Say;;Chau-Say;;;;;;;;;;;;;x
b_kemer;Kemer;Kemer;Kemer;;Kemer;;;;;;;;;;;;;x
b_ebita;Ebita;Ebita;Ebita;;Ebita;;;;;;;;;;;;;x
b_dzhanatalap;Dzhanatalap;Dzhanatalap;Dschanatalap;;Dzhanatalap;;;;;;;;;;;;;x
c_saray_adj;Sarayan;Sarayanne;Sarajan;;Sarayaní;;;;;;;;;;;;;x
b_akhtuba;Akhtuba;Akhtouba;Achtuba;;Akhtuba;;;;;;;;;;;;;x
b_saray;Saray;Saray;Saray;;Saray;;;;;;;;;;;;;x
b_tsaganaman;Tsagan-Aman;Tsagan-Aman;Tsagan-Aman;;Tsagan-Aman;;;;;;;;;;;;;x
b_uspenka;Uspenka;Uspenka;Uspenka;;Uspenka;;;;;;;;;;;;;x
b_pokrovka;Pokrovka;Pokrovka;Pokrowka;;Pokrovka;;;;;;;;;;;;;x
b_dzhelga;Dzhelga;Dzhelga;Dschelga;;Dzhelga;;;;;;;;;;;;;x
b_bataevka;Bataevka;Bataevka;Batajewka;;Bataevka;;;;;;;;;;;;;x
b_chernyyar;Cherny Yar;Cherny Yar;Tschernij Jar;;Cherny Yar;;;;;;;;;;;;;x
d_sarkel;Sarkel;Sarkel;Sarkel;;Sarkel;;;;;;;;;;;;;x
d_sarkel_adj;Sarkelian;Sarkelienne;Sarkelischer;;Sarkelita;;;;;;;;;;;;;x
c_khopyor_adj;Khopyorian;Khopiorienne;Chopjorischer;;Khopyorianés;;;;;;;;;;;;;x
b_khopyorsk;Khopyorsk;Khopyorsk;Chopjorsk;;Khopyorsk;;;;;;;;;;;;;x
b_borisoglebsk;Borisoglebsk;Borissoglebsk;Borisoglebsk;;Borisoglebsk;;;;;;;;;;;;;x
b_tambov;Tambov;Tambov;Tambow;;Tambov;;;;;;;;;;;;;x
b_uryupin;Uryupin;Ourioupine;Urjupin;;Uryupin;;;;;;;;;;;;;x
b_balashov;Balashov;Balachov;Balaschow;;Balashov;;;;;;;;;;;;;x
b_kirsanov;Kirsanov;Kirsanov;Kirsanow;;Kirsanov;;;;;;;;;;;;;x
b_ustmedveditskaya;Ust-Medveditskaya;Oust-Medveditskaya;Ust-Medweditskaja;;Ust-Medveditskaya;;;;;;;;;;;;;x
b_uvarovo;Uvarovo;Ouvarovo;Uwarowo;;Uvarovo;;;;;;;;;;;;;x
c_sugrov_adj;Sugrovian;Sugrovienne;Sugrower;;Sugrovianés;;;;;;;;;;;;;x
b_sugrov;Sugrov;Sugrov;Sugrow;;Sugrov;;;;;;;;;;;;;x
b_yauchy;Yauchy;Yauchy;Yauchy;;Yauchy;;;;;;;;;;;;;x
b_khursa;Khursa;Khursa;Khursa;;Khursa;;;;;;;;;;;;;x
b_khazar;Khazar;Khazar;Khazar;;Khazar;;;;;;;;;;;;;x
b_khratayak;Khratayak;Khratayak;Khratayak;;Khratayak;;;;;;;;;;;;;x
b_oboyan;Oboyan;Oboïan;Obojan;;Oboyan;;;;;;;;;;;;;x
b_tim;Tim;Tim;Tim;;Tim;;;;;;;;;;;;;x
b_fatezh;Fatezh;Fatej;Fatesch;;Fatezh;;;;;;;;;;;;;x
c_desht-i-kipchak_adj;Desht-i-Kipchakian;Deshti-Kiptchakienne;Descht-i-Kiptschaker;;Deshtikipchakí;;;;;;;;;;;;;x
b_bakhmut;Bakhmut;Bakhmout;Bachmut;;Bakhmut;;;;;;;;;;;;;x
b_sviatohirsk;Sviatohirsk;Sviatohirsk;Swiatohirsk;;Sviatohirsk;;;;;;;;;;;;;x
b_krasne;Krasne;Krasne;Krasne;;Krasne;;;;;;;;;;;;;x
b_dobropillia;Dobropillia;Dobropillia;Dobropillia;;Dobropillia;;;;;;;;;;;;;x
b_druzhkivka;Druzhkivka;Droujkivka;Druschkiwka;;Druzhkivka;;;;;;;;;;;;;x
b_kramatorsk;Kramatorsk;Kramatorsk;Kramatorsk;;Kramatorsk;;;;;;;;;;;;;x
b_lyman;Lyman;Lyman;Lyman;;Lyman;;;;;;;;;;;;;x
b_mospyne;Mospyne;Mospyne;Mospyne;;Mospyne;;;;;;;;;;;;;x
c_sarkel_adj;Sarkelian;Sarkelienne;Sarkelischer;;Sarkelí;;;;;;;;;;;;;x
b_kazarki;Kazarki;Kazarki;Kasarki;;Kazarki;;;;;;;;;;;;;x
b_sarkel;Sarkel;Sarkel;Sarkel;;Sarkel;;;;;;;;;;;;;x
b_belayavezha;Ak Tcheshme;Ak Tcheshme;Ak Tcheshme;;Ak Tcheshme;;;;;;;;;;;;;x
b_semikarakorsk;Semikarakorsk;Semikarakorsk;Semikarakorsk;;Semikarakorsk;;;;;;;;;;;;;x
b_ustdonetskiy;Ust-Donetskiy;Oust-Donetskiy;Ust-Donetskij;;Ust-Donetskiy;;;;;;;;;;;;;x
b_kotelnikovo;Kotelnikovo;Kotelnikovo;Kotelnikowo;;Kotelnikovo;;;;;;;;;;;;;x
b_tsimlyanskoye;Tsimlyanskoye;Tsimlyanskoye;Tsimljanskoje;;Tsimlyanskoye;;;;;;;;;;;;;x
b_nizhchir;Nizh Chir;Nizh Chir;Nisch Tschir;;Nizh Chir;;;;;;;;;;;;;x
c_don_portage_adj;Don Portagian;Don Portagianne;Don Portagian;;Donportagianés;;;;;;;;;;;;;x
b_kalach;Kalach;Kalach;Kalatsch;;Kalach;;;;;;;;;;;;;x
b_illovlya;Illovlya;Illovlya;Illowlja;;Illovlya;;;;;;;;;;;;;x
b_ryumino;Ryumino;Ryumino;Rjumino;;Ryumino;;;;;;;;;;;;;x
b_loq;Loq;Loq;Loq;;Loq;;;;;;;;;;;;;x
b_illevka;Ill'Evka;Ill’Evka;Ill'jewka;;Ill'Evka;;;;;;;;;;;;;x
b_donskoy;Donskoy;Donskoy;Donskoj;;Donskoy;;;;;;;;;;;;;x
b_tary;Tary;Tary;Tari;;Tary;;;;;;;;;;;;;x
b_ozerki;Ozerki;Ozerki;Ozerki;;Ozerki;;;;;;;;;;;;;x
d_pereyaslavl;Pereyaslavl;Pereïaslavl;Perejaslawl;;Pereyaslavl;;;;;;;;;;;;;x
d_pereyaslavl_adj;Pereyaslavian;Pereslavienne;Perejaslawler;;Peresyavlavliana;;;;;;;;;;;;;x
c_pereyaslavl_adj;Pereyaslavian;Pereslavienne;Perejaslawler;;Peresyaslavianés;;;;;;;;;;;;;x
b_pereyaslavl;Pereyaslavl;Pereyaslavl;Perejaslawl;;Pereyaslavl;;;;;;;;;;;;;x
b_myrhorod;Myrhorod;Myrhorod;Myrhorod;;Myrhorod;;;;;;;;;;;;;x
b_hadyach;Hadyach;Hadyach;Hadjatsch;;Hadyach;;;;;;;;;;;;;x
b_chornukhy;Chornukhy;Tchornoukhy;Tschornuchy;;Chornukhy;;;;;;;;;;;;;x
b_hrebinka;Hrebinka;Hrebinka;Hrebinka;;Hrebinka;;;;;;;;;;;;;x
b_lokhvytsia;Lokhvytsia;Lokhvytsia;Lochwytsia;;Lokhvytsia;;;;;;;;;;;;;x
b_boryspil;Boryspil;Boryspil;Boryspil;;Boryspil;;;;;;;;;;;;;x
b_velykisorochyntsi;Velyki Sorochyntsi;Velyki Sorochyntsi;Weliki Sorotschyntsi;;Velyki Sorochyntsi;;;;;;;;;;;;;x
c_sharukan_adj;Sharukanian;Sharukanienne;Scharukanischer;;Sharukanianés;;;;;;;;;;;;;x
b_kharka;Kharka;Kharka;Charka;;Kharka;;;;;;;;;;;;;x
b_sumy;Sumy;Sumy;Sumy;;Sumy;;;;;;;;;;;;;x
b_challykala;Chally-Kala;Chally-Kala;Tschally-Kala;;Chally-Kala;;;;;;;;;;;;;x
b_khorysdan;Khorysdan;Khorysdan;Chorysdan;;Khorysdan;;;;;;;;;;;;;x
b_izyum;Izyum;Izioum;Isyum;;Izyum;;;;;;;;;;;;;x
b_balakliia;Balakliia;Balakliia;Balakliia;;Balakliia;;;;;;;;;;;;;x
b_kupyansk;Kupyansk;Koupiansk;Kupjansk;;Kupyansk;;;;;;;;;;;;;x
b_lyubotin;Lyubotin;Lioubotine;Ljubotin;;Lyubotin;;;;;;;;;;;;;x
d_crimea;Crimea;Crimée;Krim;;Crimea;;;;;;;;;;;;;x
d_crimea_adj;Crimean;Criméenne;Krim;;Crimeana;;;;;;;;;;;;;x
c_lower_don_adj;Lower Donian;Basse Donienne;Unterdon;;Lowerdonianés;;;;;;;;;;;;;x
b_taganrog;Taganrog;Taganrog;Taganrog;;Taganrog;;;;;;;;;;;;;x
b_matveevkurgan;Matveev-Kurgan;Matveev Kurgan;Matwejew-Kurgan;;Matveev-Kurgan;;;;;;;;;;;;;x
b_skorokhod;Skorokhod;Skorokhod;Skorochod;;Skorokhod;;;;;;;;;;;;;x
b_latonovo;Latonovo;Latonovo;Latonowo;;Latonovo;;;;;;;;;;;;;x
b_vesely;Vesely;Vesely;Wesely;;Vesely;;;;;;;;;;;;;x
b_marfinka;Marfinka;Marfinka;Marfinka;;Marfinka;;;;;;;;;;;;;x
b_ryasnoye;Ryasnoye;Ryasnoye;Rjasnoje;;Ryasnoye;;;;;;;;;;;;;x
b_novoazovsk;Novoazovsk;Novoazovsk;Nowoasowsk;;Novoazovsk;;;;;;;;;;;;;x
c_chortitza_adj;Chortitzian;Chortitzienne;Tschortitzer;;Chortitzanés;;;;;;;;;;;;;x
b_chortitza;Chortitza;Chortitza;Tschortitza;;Chortitza;;;;;;;;;;;;;x
b_baszmacka;Baszmacka;Baszmacka;Basmacka;;Baszmacka;;;;;;;;;;;;;x
b_lubny;Lubny;Loubny;Lubny;;Lubny;;;;;;;;;;;;;x
b_alexandrowsk;Alexandrowsk;Aleksandrovsk;Alexandrowsk;;Alexandrowsk;;;;;;;;;;;;;x
b_rasumowka;Rasumowka;Rasumowka;Rasumowka;;Rasumowka;;;;;;;;;;;;;x
b_vosnesjensk;Vosnesjensk;Vosnesjensk;Wosnesjensk;;Vosnesjensk;;;;;;;;;;;;;x
b_khorol;Khorol;Khorol;Chorol;;Khorol;;;;;;;;;;;;;x
c_oleshye_adj;Oleshyan;Oleshyenne;Olescher;;Oleshyení;;;;;;;;;;;;;x
b_ochakiv;Ochakiv;Otchakiv;Otschakiw;;Ochakiv;;;;;;;;;;;;;x
b_bohopol;Bohopol;Bohopol;Bohopol;;Bohopol;;;;;;;;;;;;;x
b_odessa;Odessa;Odessa;Odessa;;Odessa;;;;;;;;;;;;;x
b_kocibey;Kocibey;Kocibey;Kocibey;;Kocibey;;;;;;;;;;;;;x
b_balta;Balta;Balta;Balta;;Balta;;;;;;;;;;;;;x
b_sokoly;Sokoly;Sokoly;Sokoly;;Sokoly;;;;;;;;;;;;;x
b_akkerman;Akkerman;Akkerman;Akkerman;;Akkerman;;;;;;;;;;;;;x
b_nikolayev;Nikolayev;Nikolaïev;Nikolajew;;Nikolayev;;;;;;;;;;;;;x
c_lukomorie_adj;Lukomorian;Lucomorienne;Lukomorischer;;Lukomorianés;;;;;;;;;;;;;x
b_zaporzhye;Zaporzhye;Zaporzhye;Saporschje;;Zaporzhye;;;;;;;;;;;;;x
b_kushunum;Kushunum;Kushunum;Kuschunum;;Kushunum;;;;;;;;;;;;;x
b_huliaipole;Huliaipole;Houliaïpole;Huliaipole;;Huliaipole;;;;;;;;;;;;;x
b_kalmius;Kalmius;Kalmious;Kalmius;;Kalmius;;;;;;;;;;;;;x
b_kalchik;Kalchik;Kaltchyk;Kaltschik;;Kalchik;;;;;;;;;;;;;x
b_onkhiv;Onkhiv;Onkhiv;Onchiw;;Onkhiv;;;;;;;;;;;;;x
b_polohy;Polohy;Polohy;Polohy;;Polohy;;;;;;;;;;;;;x
b_chernihivka;Chernihivka;Tchernihivka;Tschernihiwka;;Chernihivka;;;;;;;;;;;;;x
c_lower_dniepr_adj;Lower Dnieprian;Dnieprienne;Unterdnjeprischer;;Lowerdnieprianés;;;;;;;;;;;;;x
b_dnieprkherson;Kherson;Kherson;Kherson;;Kherson;;;;;;;;;;;;;x
b_kyzylyar;Kyzyl-Yar;Kyzyl Yar;Kisil-Jar;;Kyzyl-Yar;;;;;;;;;;;;;x
b_shagingirei;Shagin-Girei;Shagin-Girei;Schagin-Girei;;Shagin-Girei;;;;;;;;;;;;;x
b_kuturogly;Kutur-Ogly;Kutur-Ogly;Kutur-Ogly;;Kutur-Ogly;;;;;;;;;;;;;x
b_tokmak;Tokmak;Tokmak;Tokmak;;Tokmak;;;;;;;;;;;;;x
b_pryazovske;Pryazovske;Pryazovske;Prjasowske;;Pryazovske;;;;;;;;;;;;;x
b_bilozerka;Bilozerka;Bilozerka;Biloserka;;Bilozerka;;;;;;;;;;;;;x
c_crimea_adj;Crimean;Criméenne;Krim-;;Crimeo;;;;;;;;;;;;;x
b_bakhchisaray;Bakhchisaray;Bakhtchyssaraï;Bachtschisaray;;Bakhchisaray;;;;;;;;;;;;;x
b_aqmescit;Aqmescit;Aqmescit;Aqmescit;;Aqmescit;;;;;;;;;;;;;x
b_dzhankoy;Dzhankoy;Djankoï;Dschankoj;;Dzhankoy;;;;;;;;;;;;;x
b_saq;Saq;Saq;Saq;;Saq;;;;;;;;;;;;;x
b_perekop;Perekop;Perekop;Perekop;;Perekop;;;;;;;;;;;;;x
b_qarasuvbazar;Qarasuvbazar;Qarasuvbazar;Qarasuvbazar;;Qarasuvbazar;;;;;;;;;;;;;x
b_kezlev;Kezlev;Kezlev;Keslew;;Kezlev;;;;;;;;;;;;;x
b_qurman;Qurman;Qurman;Qurman;;Qurman;;;;;;;;;;;;;x
d_moldau_adj;Moldovian;Moldave;Moldauischer;;Moldava;;;;;;;;;;;;;x
c_peresechen_adj;Peresechenian;Peresechenienne;Peresetschenischer;;Peresechenianés;;;;;;;;;;;;;x
b_iasi;Iasi;Iasi;Iasi;;Iasi;;;;;;;;;;;;;x
b_varzaresti;Varzaresti;Varzaresti;Warsaresti;;Varzaresti;;;;;;;;;;;;;x
b_orhei;Orhei;Orhei;Orhei;;Orhei;;;;;;;;;;;;;x
b_chisinau;Chisinau;Chisinau;Chisinau;;Chisinau;;;;;;;;;;;;;x
b_harlau;Hârlau;Hârlau;Hârlau;;Hârlau;;;;;;;;;;;;;x
b_tuzara;Tuzara;Tuzara;Tuzara;;Tuzara;;;;;;;;;;;;;x
b_baltile;Baltile;Baltile;Baltile;;Baltile;;;;;;;;;;;;;x
b_tutora;Tutora;Tutora;Tutora;;Tutora;;;;;;;;;;;;;x
c_torki_adj;Torkian;Torkienne;Torkischer;;Torkianés;;;;;;;;;;;;;x
b_torki;Torki;Torki;Torki;;Torki;;;;;;;;;;;;;x
b_bogdana;Bogdana;Bogdana;Bogdana;;Bogdana;;;;;;;;;;;;;x
