#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_tax_0_option;Min;Minimum;Minimal;;Mín.;;;;;;;;;x
city_tax_0_desc;The Burghers are expected to make a minimal financial contribution to the greater good of the realm.;On attend une contribution financière minimale de la part des bourgeois pour le bien du Royaume.;Wie man erwartet, leisten die Bürger einen minimalen Finanzbeitrag zum größeren Nutzen des Bereichs.;;The Burghers are expected to make a minimal financial contribution to the greater good of the realm.;;;;;;;;;x
city_tax_1;Small City Taxes;Impôts des villes faibles;Kleine Stadtsteuern;;Small City Taxes;;;;;;;;;x
city_tax_1_option;Small;Faibles;Klein;;Small.;;;;;;;;;x
city_tax_1_desc;The Burghers are expected to make a small financial contribution to the greater good of the realm.;On attend une faible contribution financière minimale de la part des bourgeois pour le bien du Royaume.;Wie man erwartet, leisten die Bürger einen kleinen Finanzbeitrag zum größeren Nutzen des Bereichs.;;The Burghers are expected to make a small financial contribution to the greater good of the realm.;;;;;;;;;x
city_tax_2;Medium City Taxes;Impôts des villes normaux;Mittlere Stadtsteuern;;Medium City Taxes;;;;;;;;;x
city_tax_2_option;Medium;Normaux;Mittel;;Moderado;;;;;;;;;x
city_tax_2_desc;The Burghers are expected to make a moderate financial contribution to the greater good of the realm.;On attend une contribution financière normale de la part des bourgeois pour le bien du Royaume.;Wie man erwartet, leisten die Bürger einen gemäßigten Finanzbeitrag zum größeren Nutzen des Bereichs.;;The Burghers are expected to make a moderate financial contribution to the greater good of the realm.;;;;;;;;;x
city_tax_3;Large City Tax;Impôts des villes importants.;Hohe Stadtsteuern;;Large City Tax;;;;;;;;;x
city_tax_3_option;Large;Importants;Hoch;;Alto;;;;;;;;;x
city_tax_3_desc;The Burghers are expected to make a substantial financial contribution to the greater good of the realm.;On attend une contribution financière substantielle de la part des bourgeois pour le bien du Royaume.;Wie man erwartet, leisten die Bürger einen wesentlichen Finanzbeitrag zum größeren Nutzen des Bereichs.;;SThe Burghers are expected to make a substantial financial contribution to the greater good of the realm.;;;;;;;;;x
city_tax_4;Harsh City Tax;Impôts des villes lourds;Strenge Stadtsteuern;;Harsh City Tax;;;;;;;;;x
city_tax_4_option;Harsh;Lourds;Streng;;Severo;;;;;;;;;x
city_tax_4_desc;The Burghers are expected to make a large financial contribution to the greater good of the realm.;On attend une contribution financière importante de la part des bourgeois pour le bien du Royaume.;Die Bürger müssen für das allgemeine Wohl des Reichs einen großen finanziellen Beitrag leisten.;;The Burghers are expected to make a large financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_tax_0;Minimal Feudal Taxes;Impôts féodaux minimaux;Minimale Feudalsteuern;;Minimal Feudal Taxes;;;;;;;;;x
feudal_tax_0_option;Min;Minimum;Minimal;;Mín.;;;;;;;;;x
feudal_tax_0_desc;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;On attend une contribution financière minimale de la part des seigneurs féodaux pour le bien du Royaume.;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_tax_1;Small Feudal Taxes;Impôts féodaux faibles;Kleine Feudalsteuern;;Small Feudal Taxes;;;;;;;;;x
feudal_tax_1_option;Small;Faibles;Klein;;Small.;;;;;;;;;x
feudal_tax_1_desc;Feudal Lords are expected to make a small financial contribution to the greater good of the realm.;On attend une faible contribution financière de la part des seigneurs féodaux pour le bien du Royaume.;Wie man erwartet, leisten Feudalherren einen kleinen Finanzbeitrag zum größeren Nutzen des Bereichs.;;Feudal Lords are expected to make a small financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_tax_2;Medium Feudal Taxes;Impôts féodaux normaux;Mittlere Feudalsteuern;;Medium Feudal Taxes;;;;;;;;;x
feudal_tax_2_option;Medium;Normaux;Mittel;;Moderado;;;;;;;;;x
feudal_tax_2_desc;Feudal Lords are expected to make a moderate financial contribution to the greater good of the realm.;On attend une contribution financière normale de la part des seigneurs féodaux pour le bien du Royaume.;Wie man erwartet, leisten Feudalherren einen gemäßigten Finanzbeitrag zum größeren Nutzen des Bereichs.;;Feudal Lords are expected to make a moderate financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_tax_3;Large Feudal Tax;Impôts féodaux importants;Hohe Feudalsteuern;;Large Feudal Tax;;;;;;;;;x
feudal_tax_3_option;Large;Importants;Hoch;;Alto;;;;;;;;;x
feudal_tax_3_desc;Feudal Lords are expected to make a substantial financial contribution to the greater good of the realm.;On attend une contribution financière substantielle de la part des seigneurs féodaux pour le bien du Royaume.;Wie man erwartet, leisten Feudalherren einen wesentlichen Finanzbeitrag zum größeren Nutzen des Bereichs.;;SFeudal Lords are expected to make a substantial financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_tax_4;Harsh Feudal Tax;Impôts féodaux lourds;Strenge Feudalsteuern;;Harsh Feudal Tax;;;;;;;;;x
feudal_tax_4_option;Harsh;Lourds;Streng;;Severo;;;;;;;;;x
feudal_tax_4_desc;Feudal Lords are expected to make a large financial contribution to the greater good of the realm.;On attend une contribution financière importante de la part des seigneurs féodaux pour le bien du Royaume.;Die Bürger müssen für das allgemeine Wohl des Reichs einen großen finanziellen Beitrag leisten.;;Feudal Lords are expected to make a large financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_contract_0;Minimal Feudal Levies;Troupes féodales minimales;Minimale Feudalaushebungen;Minimal Feudal Levies;;;Minimal Feudal Levies;;;;;;;x
feudal_contract_0_option;Min;Minimum;Minimal;;Mín.;;;;;;;;;x
feudal_contract_0_desc;Feudal Lords may retain their entire levies for themselves.;Les seigneurs féodaux peuvent conserver l'intégralité de leurs troupes pour eux-mêmes.;Feudalherren können ihre kompletten Erhebungen für sich selbst behalten.;;Feudal Lords may retain their entire levies for themselves.;;;;;;;;;x
feudal_contract_1;Small Feudal Levies;Troupes féodales faibles;Kleine Feudalaushebungen;;Small Feudal Levies;;;;;;;;;x
feudal_contract_1_option;Small;Faible;Klein;;Small;;;;;;;;;x
feudal_contract_1_desc;Feudal Lords may retain almost their entire levies for themselves.;Les seigneurs féodaux peuvent conserver la quasi-intégralité de leurs troupes pour eux-mêmes.;Feudalherren können fast ihre kompletten Erhebungen für sich selbst behalten.;;Feudal Lords may retain almost their entire levies for themselves.;;;;;;;;;x
feudal_contract_2;Medium Feudal Levies;Troupes féodales normales;Mittlere Feudalaushebungen;;Medium Feudal Levies;;;;;;;;;x
feudal_contract_2_option;Medium;Normales;Mittel;;Medium;;;;;;;;;x
feudal_contract_2_desc;Feudal Lords may retain the majority of their levies for themselves.;Les seigneurs féodaux peuvent conserver la majorité de leurs troupes pour eux-mêmes.;Feudalherren können die Mehrheit ihrer Erhebungen für sich selbst behalten.;;Feudal Lords may retain the majority of their levies for themselves.;;;;;;;;;x
feudal_contract_3;Large Feudal Levies;Troupes féodales importantes;Hohe Feudalaushebungen;;Large Feudal Levies;;;;;;;;;x
feudal_contract_3_option;Large;Importantes;Hoch;;Medium;;;;;;;;;x
feudal_contract_3_desc;Feudal Lords may retain a significant portion of their levies for themselves.;Les seigneurs féodaux peuvent conserver une portion significative de leurs troupes pour eux-mêmes.;Feudalherren können einen bedeutenden Teil ihrer Erhebungen für sich selbst behalten.;;Feudal Lords may retain a significant portion of their levies for themselves.;;;;;;;;;x
feudal_contract_4;Maximum Feudal Levies;Troupes féodales maximales;Maximale Feudalaushebungen;;Maximum Feudal Levies;;;;;;;;;x
feudal_contract_4_option;Max;Maximales;Maximal;;Máx.;;;;;;;;;x
feudal_contract_4_desc;Feudal Lords are obliged to provide a large portion of their levy.;Les seigneurs féodaux sont obligés de fournir une importante portion de leurs troupes.;Feudalherren sind verpflichtet, einen großen Teil ihrer Erhebung zur Verfügung zu stellen.;;Feudal Lords are obliged to provide a large portion of their levy.;;;;;;;;;x
city_contract_0;Minimal City Levies;Troupes citadines minimales;Minimale Stadtaushebungen;Minimal City Levies;;;Minimal City Levies;;;;;;;x
city_contract_0_option;Min;Minimales;Minimal;;Mín.;;;;;;;;;x
city_contract_0_desc;The Burghers may retain their entire levies for themselves.;Les bourgeois peuvent conserver l'intégralité de leurs troupes pour eux-mêmes. ;Die Bürger können ihre kompletten Erhebungen für sich selbst behalten.;;The Burghers may retain their entire levies for themselves.;;;;;;;;;x
city_contract_1;Small City Levies;Troupes citadines faibles;Kleine Stadtaushebungen;;Small City Levies;;;;;;;;;x
city_contract_1_option;Small;Faibles;Klein;;Small;;;;;;;;;x
city_contract_1_desc;The Burghers may retain almost their entire levies for themselves.;Les bourgeois peuvent conserver presque l'intégralité de leurs troupes pour eux-mêmes. ;Die Bürger können fast ihre kompletten Erhebungen für sich selbst behalten.;;The Burghers may retain almost their entire levies for themselves.;;;;;;;;;x
city_contract_2;Medium City Levies;Troupes citadines normales;Mittlere Stadtaushebungen;;Medium City Levies;;;;;;;;;x
city_contract_2_option;Medium;Normales;Mittel;;Medium;;;;;;;;;x
city_contract_2_desc;The Burghers may retain the majority of their levies for themselves.;Les bourgeois peuvent conserver la majorité de leurs troupes pour eux-mêmes. ;Die Bürger können die Mehrheit ihrer Erhebungen für sich selbst behalten.;;The Burghers may retain the majority of their levies for themselves.;;;;;;;;;x
city_contract_3;Large City Levies;Troupes citadines importantes;Hohe Stadtaushebungen;;Large City Levies;;;;;;;;;x
city_contract_3_option;Large;Importantes;Hoch;;Medium;;;;;;;;;x
city_contract_3_desc;The Burghers may retain a significant portion of their levies for themselves.;Les bourgeois peuvent conserver une portion significative de leurs troupes pour eux-mêmes. ;Die Bürger können einen bedeutenden Teil ihrer Erhebungen für sich selbst behalten.;;The Burghers may retain a significant portion of their levies for themselves.;;;;;;;;;x
city_contract_4;Maximum City Levies;Troupes citadines maximales;Maximale Stadtaushebungen;;Maximum City Levies;;;;;;;;;x
city_contract_4_option;Max;Maximales;Maximal;;Máx.;;;;;;;;;x
city_contract_4_desc;The Burghers are obliged to provide a large portion of their levy.;Les bourgeois sont obligés de fournir une importante portion de leurs troupes.;Die Bürger sind verpflichtet, einen großen Teil ihrer Erhebung zur Verfügung zu stellen.;;The Burghers are obliged to provide a large portion of their levy.;;;;;;;;;x
temple_contract_0;Minimal Faith Levies;Troupes de la Foi minimales;Minimale Kirchaushebungen;Minimal Septs Levies;;;Minimal Septs Levies;;;;;;;x
temple_contract_0_option;Min;Minimales;Minimal;;Mín.;;;;;;;;;x
temple_contract_0_desc;Landed Priests may retain their entire levies for themselves.;Les septons possessionnés peuvent conserver l'intégralité de leurs troupes pour eux-mêmes. ;Landpriester können ihre kompletten Erhebungen für sich selbst behalten.;;Landed Priests may retain their entire levies for themselves.;;;;;;;;;x
temple_contract_1;Small Faith Levies;Troupes de la Foi faibles;Kleine Kirchaushebungen;;Small Septs Levies;;;;;;;;;x
temple_contract_1_option;Small;Faibles;Klein;;Small;;;;;;;;;x
temple_contract_1_desc;Landed Priests may retain almost their entire levies for themselves.;Les septons possessionnés peuvent conserver presque l'intégralité de leurs troupes pour eux-mêmes. ;Landpriester können fast ihre kompletten Erhebungen für sich selbst behalten.;;Landed Priests may retain almost their entire levies for themselves.;;;;;;;;;x
temple_contract_2;Medium Faith Levies;Troupes de la Foi normales;Mittlere Kircherhebungen;;Medium Septs Levies;;;;;;;;;x
temple_contract_2_option;Medium;Normales;Mittel;;Medium;;;;;;;;;x
temple_contract_2_desc;Landed Priests may retain the majority of their levies for themselves.;Les septons possessionnés peuvent conserver la majorité de leurs troupes pour eux-mêmes. ;Landpriester können die Mehrheit ihrer Erhebungen für sich selbst behalten.;;Landed Priests may retain the majority of their levies for themselves.;;;;;;;;;x
temple_contract_3;Large Faith Levies;Troupes de la Foi importantes;Hohe Kirchaushebungen;;Large Septs Levies;;;;;;;;;x
temple_contract_3_option;Large;Importantes;Hoch;;Medium;;;;;;;;;x
temple_contract_3_desc;Landed Priests may retain a significant portion of their levies for themselves.;Les septons possessionnés peuvent conserver une portion importante de leurs troupes pour eux-mêmes. ;Landpriester können einen bedeutenden Teil ihrer Erhebungen für sich selbst behalten.;;Landed Priests may retain a significant portion of their levies for themselves.;;;;;;;;;x
temple_contract_4;Maximum Faith Levies;Troupes de la Foi maximales;Maximale Kirchaushebungen;;Maximum Septs Levies;;;;;;;;;x
temple_contract_4_option;Max;Maximales;Maximal;;Máx.;;;;;;;;;x
temple_contract_4_desc;Landed Priests are obliged to provide a large portion of their levy.;Les septons possessionnés sont obligés de fournir une importante portion de leurs troupes;Landpriester sind verpflichtet, einen großen Teil ihrer Erhebung zur Verfügung zu stellen.;;Landed Priests are obliged to provide a large portion of their levy.;;;;;;;;;x
centralization_0;Autonomous Vassals;Vassaux autonomes;Autonome Vasallen;;Vasallos independientes;;;;;;;;;x
centralization_0_option;Min;Minimum;Minimal;;Mín.;;;;;;;;;x
centralization_0_desc;Vassals are a law unto themselves, ruling their fiefs like petty kingdoms.;Les vassaux imposent leur loi et dirigent leurs fiefs comme s’il s’agissait de petits royaumes. Leurs obligations envers leur suzerain sont minimes.;Vasallen sind ihre eigenen Gesetzgeber und beherrschen ihre Lehen wie kleine Königreiche. Ihre Verpflichtungen ihrem Lehnsherrn gegenüber sind minimal.;;Los vasallos tienen sus propias leyes y gobiernan sus feudos como si fueran pequeños reinos. Sus obligaciones hacia su señor son mínimas.;;;;;;;;;x
centralization_1;Limited Crown Authority;Autorité de la couronne minimum;Einschränkte Kronautorität;;Autoridad de la Corona limitada;;;;;;;;;x
centralization_1_option;Low;Faible;Gering;;Baja;;;;;;;;;x
centralization_1_desc;Vassals enjoy a very large degree of autonomy.;Les vassaux jouissent d’une très grande autonomie, mais doivent fournir à leur suzerain un grand nombre de troupes.;Vasallen erfreuen sich sehr großer Autonomie, müssen ihrem Lehnsherrn aber ein ziemlich beträchtliches Wehrpflichtigenkontingent zur Verfügung stellen.;;Los vasallos gozan de bastante autonomía, pero tienen que proporcionar levas suficientes a su señor.;;;;;;;;;x
centralization_2;Medium Crown Authority;Autorité de la couronne intermédiaire;Moderate Kronautorität;;Autoridad de la Corona media;;;;;;;;;x
centralization_2_option;Medium;Intermédiaire;Moderat;;Media;;;;;;;;;x
centralization_2_desc;The powers of the nobility and the monarch are in precarious balance. Vassals can no longer wage private wars within the realm.;Les pouvoirs de la noblesse et du monarque reposent sur un équilibre précaire. Les vassaux ne peuvent plus livrer de guerres privées au sein du royaume.;Die Macht des Adels und des Monarchen liegen in einem prekären Gleichgewicht. Vasallen können keine Privatkriege innerhalb des Reichs führen.;;El poder de la nobleza está peligrosamente igualado al del monarca. Los vasallos ya no podrán declarar guerras en el reino.;;;;;;;;;x
centralization_3;High Crown Authority;Haute autorité de la couronne;Hohe Kronautorität;;Autoridad de la Corona alta;;;;;;;;;x
centralization_3_option;High;Haute;Hoch;;Alta;;;;;;;;;x
centralization_3_desc;The monarch has curbed the rights of the high nobility, relying instead on a budding bureaucracy led by the lesser nobility.;Le monarque a limité les droits de la haute noblesse, préférant s’appuyer sur une bureaucratie aux mains d’une noblesse de moindre naissance.;Der Monarch hat die Rechte des Hochadels beschränkt und verlässt sich mehr auf die aufkeimende, vom niederen Adel geführte Bürokratie.;;El monarca ha reprimido los derechos de la alta nobleza y, en su lugar, confía en una burocracia en ciernes dirigida por la baja nobleza.;;;;;;;;;x
centralization_4;Absolute Crown Authority;Autorité de la couronne absolue;Absolute Kronautorität;;Autoridad de la Corona absoluta;;;;;;;;;x
centralization_4_option;Max;Maximum;Maximal;;Máx.;;;;;;;;;x
centralization_4_desc;The Lords of the Realm are chafing under the unrestricted powers of the absolute monarch.;Les seigneurs du royaume doivent se plier aux pouvoirs illimités du monarque absolu.;Die Fürsten des Reichs haben gegen die uneingeschränkte Macht des absoluten Monarchen keine Chance.;;Los señores del reino están molestos con los poderes ilimitados del monarca absolutista.;;;;;;;;;x
obj_amass_wealth_1_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x
obj_amass_wealth_1_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser de nombreuses richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x
obj_amass_wealth_2_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x
obj_amass_wealth_2_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser de nombreuses richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x
obj_amass_wealth_3_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x
obj_amass_wealth_3_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser de nombreuses richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x
obj_amass_wealth_4_title;Amass Wealth;Amasser des richesses;Reichtum anhäufen;;Acumular riqueza;;;;;;;;;x
obj_amass_wealth_4_desc;[This.GetTitledFirstName] wants to amass a substantial amount of wealth;[This.GetTitledFirstName] souhaite amasser de nombreuses richesses;[This.GetTitledFirstName] will großen Reichtum anhäufen;;[This.GetTitledFirstName] quiere acumular riqueza en abundancia.;;;;;;;;;x
obj_become_exalted_1_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x
obj_become_exalted_1_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veut que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x
obj_become_exalted_2_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x
obj_become_exalted_2_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veut que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x
obj_become_exalted_3_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x
obj_become_exalted_3_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veut que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x
obj_become_exalted_4_title;Become Exalted among Men;Devenir un exalté parmi les hommes;Vorbild für die Menschheit werden;;Ser glorificado entre los hombres;;;;;;;;;x
obj_become_exalted_4_desc;[This.GetTitledFirstName] wants [This.GetHerHis] name to live forever in the annals of history.;[This.GetTitledFirstName] veut que son nom figure à jamais dans les annales de l'Histoire.;[This.GetTitledFirstName] will, dass [This.GetHerHis] Name für immer in die Annalen der Geschichte eingeht.;;[This.GetTitledFirstName] quiere que [This.GetHerHis] nombre viva para siempre en los anales de la historia.;;;;;;;;;x
revoke_law;Titles;Titres;Titel;;Titles;;;;;;;;;x
revoke_law_0;Hereditary Titles;Titres héréditaires;Erbliche Titel;;Hereditary Titles;;;;;;;;;x
revoke_law_0_option;Hered.;Héréd.;Erblich;;Hered..;;;;;;;;;x
revoke_law_0_desc;Vassal titles are hereditary, and cannot be revoked freely unless the ruler has a claim on them.;Les titres des vassaux sont héréditaires et ne peuvent être révoqués librement sauf si le souverain a une revendication sur eux. ;Vasall-Titel sind erblich, und können nicht frei widerrufen werden es sei denn, dass der Lehnsherr einen Anspruch auf ihnen hat.;;Vassal titles are hereditary, and cannot be revoked freely unless the ruler has a claim on them.;;;;;;;;;x
revoke_law_1;Appointed Titles;Titres appointés;Ernannte Titel;;Appointed Titles;;;;;;;;;x
revoke_law_1_option;Appoint.;Appoint.;Ernannt;;Appoint..;;;;;;;;;x
revoke_law_1_desc;Vassal titles are appointed, and can be revoked freely, though the vassal may object.;Les titres des vassaux sont appointés et peuvent être révoqués librement, quoique le vassal puisse élever des objections. ;Vasall-Titel werden ernannt, und können frei widerrufen werden, obwohl der Vasall protestieren kann.;;Vassal titles are appointed, and can be revoked freely, though the vassal may object.;;;;;;;;;x
plot_institute_hereditary_titles_title;Institute Hereditary Titles in [This.GetName];Instituer les titres héréditaires en [This.GetName];Errichten Sie Erbliche Titel in [This.GetName];Institute Hereditary Titles in [This.GetName];Institute Hereditary Titles in [This.GetName];;;;;;;;;x
plot_institute_hereditary_titles_desc;[From.GetTitledFirstName] believes that [From.GetHerHis] titles should be hereditary.;[From.GetTitledFirstName] pense que ses titres devraient être héréditaires.;[From.GetTitledFirstName] glaubt das seine [From.GetHerHis] titles erblich sein sollten.;[From.GetTitledFirstName] believes that [From.GetHerHis] titles should be hereditary.;[From.GetTitledFirstName] believes that [From.GetHerHis] titles should be hereditary.;;;;;;;;;x
plot_institute_hereditary_titles_decision;[Root.GetObjective];[Root.GetObjective];[Root.GetObjective];;[Root.GetObjective];;;;;;;;;x
plot_institute_hereditary_titles_decision_desc;Put the plot into motion by sending an ultimatum to [Root.PlotTarget.GetTitledName].;Initier le complot en envoyant un ultimatum à [Root.PlotTarget.GetTitledName].;Verschwörung durch Senden eines Ultimatums an [Root.PlotTarget.GetTitledName] in Bewegung setzen.;;Pon en marcha el complot enviando un ultimátum a [Root.PlotTarget.GetTitledName].;;;;;;;;;x
change_title_revoke_law_desc;§Y$CLAIMANT$§! can declare war to institute Hereditary Titles in the §Y$TITLE$§!;§Y$CLAIMANT$§! peut déclencher une guerre pour instituer les titres héréditaires en §Y$TITLE$§!;§Y$CLAIMANT$§! kann Krieg erklären um Erbliche Vasall-Titel in §Y$TITLE$§! zu schaffen;;§Y$CLAIMANT$§! can declare war to institute Hereditary Vassal Titles in the §Y$TITLE$§!;;;;;;;;;x
WAR_NAME_CHANGE_TITLE_REVOKE_LAW;$ORDER$$SECOND_ADJ$ Civil War to Institute Hereditary Titles;$ORDER$$SECOND_ADJ$ Guerre Civile pour instituer l'hérédité des titres. ;$ORDER$$SECOND_ADJ$er Bürgerkrieg um Erbliche Titel Zu schaffen.;;$ORDER$$SECOND_ADJ$ Civil War to Institute Hereditary Titles;;;;;;;;;x
CB_NAME_CHANGE_TITLE_REVOKE_LAW;Institute Hereditary Titles;Instituer les titres héréditaires;Erschaffen Sie Erbliche Titel;;Institute Hereditary Titles;;;;;;;;;x
REVOKE_TITLE_INTERACTION_2;Revoke the §Y[ThirdPartyTitle.GetFullName]§W for §RPRESTIGE§W Authority. This will lower §Y[Recipient.GetTitledFirstName]§W's opinion of you by §R$OPINION$§W.;Annuler le titre §Y[ThirdPartyTitle.GetFullName]§W contre §R100§W de prestige. Cela diminuera l’opinion qu’à §Y[Recipient.GetTitledFirstName]§W de vous de §R$OPINION$§W.;Den §Y[ThirdPartyTitle.GetFullName]§W für §R100§W Prestige entziehen. Dies wird §Y[Recipient.GetTitledFirstName]§Ws Meinung von Euch um §R$OPINION$§W.;;Revoca el título de §Y[ThirdPartyTitle.GetFullName]§W a cambio de §R100§W de Prestigio. Este acto bajará la opinión que §Y[Recipient.GetTitledFirstName]§W tiene de ti en §R$OPINION$§W.;;;;;;;;;x
employment_timer;Recently employed a character;A récemment employé un personnage;Kürzlich angeworben;;Recently employed a character;;;;;;;;;x
indulgence_timer;Recently bought an indulgence;A récemment acheté une indulgence;Kürzlich Ablass erworben;;Recently bought an indulgence;;;;;;;;;x
victory_timer;Recently victorious in a war;A récemment remporté une guerre;Kürzlich siegreich in einem Krieg;;Recently victorious in a war;;;;;;;;;x
convert_province_timer;Recently converted a province;A récemment converti une province;Kürzlich eine Provinz konvertiert;;Recently converted a province;;;;;;;;;x
capture_desc;§Y$CLAIMANT$§! can attempt to capture all malicious plotters in the realm of §Y$TARGET$§!.;§Y$CLAIMANT$§! peut tenter de capturer tous les malveillants comploteurs dans le Royaume de §Y$TARGET$§!.;§Y$CLAIMANT$§! kann versuchen, alle böswilligen Verschwörer im Reich von §Y$TARGET$§! Festzunehmen.;;§Y$CLAIMANT$§! can attempt to capture all malicious plotters in the realm of §Y$TARGET$§!.;;;;;;;;;x
obj_adopt_a_lifestyle_title;Adopt a Lifestyle;Adopter un style de vie;Nehmen Sie einen Lebensstil an;Adopt a Lifestyle;Adopt a Lifestyle;;;;;;;;;x
obj_adopt_a_lifestyle_desc;[This.GetTitledFirstName] wants an exciting hobby to pursue.;[This.GetTitledFirstName] veut avoir un loisir excitant.;[This.GetTitledFirstName] will, dass ein aufregendes Hobby fortfährt.;[This.GetTitledFirstName] wants an exciting hobby to pursue.;[This.GetTitledFirstName] wants an exciting hobby to pursue.;;;;;;;;;x
obj_win_a_war_title;Win a War;Gagner une guerre;Einen Krieg gewinnen;Win a War;Win a War;;;;;;;;;x
obj_win_a_war_desc;[This.GetTitledFirstName] desires the glory and fame of a successful war.;[This.GetTitledFirstName] désire connaître la gloire d'une guerre victorieuse. ;[This.GetTitledFirstName] wünscht den Ruhm und die Berühmtheit eines erfolgreichen Krieges.;[This.GetTitledFirstName] desires the glory and fame of a successful war.;[This.GetTitledFirstName] desires the glory and fame of a successful war.;;;;;;;;;x
obj_convert_a_province_title;Convert a Province;Convertir une province;Konvertieren Sie eine Provinz;Convert a Province;Convert a Province;;;;;;;;;x
obj_convert_a_province_desc;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;[This.GetTitledFirstName] veut apporter la vrai foi aux païens et incroyants du Royaume. ;[This.GetTitledFirstName] will den wahren Glauben ins Reich bringen.;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;;;;;;;;;x
obj_gain_honorary_title_title;Gain Honorary Title;Recevoir un titre honorifique;Gewinnen Sie Ehrentitel;Gain Honorary Title;Gain Honorary Title;;;;;;;;;x
obj_gain_honorary_title_desc;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;[This.GetTitledFirstName] souhaite voir ses loyaux services récompensés par l’obtention d’un titre honorifique. ;[This.GetTitledFirstName] möchte ansehen für seinen treuen Dienst an [This.GetHerHis] ;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;[This.GetTitledFirstName] wants recognition for [This.GetHerHis] loyal service by being appointed to an honorary office.;;;;;;;;;x
obj_status_quo_title;No Ambition;Pas d'ambitions;Keine Ambition;No Ambition;No Ambition;;;;;;;;;x
obj_status_quo_desc;[This.GetTitledFirstName] doesn't want anything in particular at the moment.;[This.GetTitledFirstName] ne veut rien de particulier pour le moment. ;[This.GetTitledFirstName] will nichts bestimmtes im Moment.;[This.GetTitledFirstName] doesn't want anything in particular at the moment.;[This.GetTitledFirstName] doesn't want anything in particular at the moment.;;;;;;;;;x
CB_NAME_CAPTURE;Capture Plotters;Capturer les comploteurs;Verschwörer festnehmen;;Capture Plotters;;;;;;;;;x
