b_pabbi;Pabbi;Pabbi;Pabbi;Pabbi;Pabbi;Pabbi;Pabbi;Pabbi;Pabbi;Pabbi;Pabbi;Pabbi;Pabbi;x
c_sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;x
c_sakala_adj;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;x
b_sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;Sakala;x
b_kalra_kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;Kalra Kalan;x
b_sheikh_pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;Sheikh Pur;x
b_sook_kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;Sook Kalan;x
b_daudpur;Daudpur;Daudpur;Daudpur;Daudpur;Daudpur;Daudpur;Daudpur;Daudpur;Daudpur;Daudpur;Daudpur;Daudpur;Daudpur;x
b_ranewal_syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;Ranewal Syedan;x
b_jalalpur_jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;Jalalpur Jattan;x
b_lakhanwal_khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;Lakhanwal Khas;x
c_lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;x
c_lahur_adj;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;x
b_lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;Lahur;x
b_shahdara;Shahdara;Shahdara;Shahdara;Shahdara;Shahdara;Shahdara;Shahdara;Shahdara;Shahdara;Shahdara;Shahdara;Shahdara;Shahdara;x
b_sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;Sharaqpur;x
b_chung;Chung;Chung;Chung;Chung;Chung;Chung;Chung;Chung;Chung;Chung;Chung;Chung;Chung;x
b_sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;Sabzazar;x
b_khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;Khanuwal;x
b_ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;Ferozewala;x
b_raiwind;Raiwind;Raiwind;Raiwind;Raiwind;Raiwind;Raiwind;Raiwind;Raiwind;Raiwind;Raiwind;Raiwind;Raiwind;Raiwind;x
c_pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;x
c_pancapura_adj;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;x
b_pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;Pancapura;x
b_manawala;Manawala;Manawala;Manawala;Manawala;Manawala;Manawala;Manawala;Manawala;Manawala;Manawala;Manawala;Manawala;Manawala;x
b_makkuana;Makkuana;Makkuana;Makkuana;Makkuana;Makkuana;Makkuana;Makkuana;Makkuana;Makkuana;Makkuana;Makkuana;Makkuana;Makkuana;x
b_dasuha;Dasuha;Dasuha;Dasuha;Dasuha;Dasuha;Dasuha;Dasuha;Dasuha;Dasuha;Dasuha;Dasuha;Dasuha;Dasuha;x
b_sidhar;Sidhar;Sidhar;Sidhar;Sidhar;Sidhar;Sidhar;Sidhar;Sidhar;Sidhar;Sidhar;Sidhar;Sidhar;Sidhar;x
b_nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;Nanakpur;x
b_chak_bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;Chak Bahga;x
b_khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;Khurianwala;x
c_nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;x
c_nandana_adj;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;x
b_nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;Nandana;x
b_khachar_pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;Khachar Pur;x
b_mitha_lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;Mitha Lak;x
b_dhrema;Dhrema;Dhrema;Dhrema;Dhrema;Dhrema;Dhrema;Dhrema;Dhrema;Dhrema;Dhrema;Dhrema;Dhrema;Dhrema;x
b_sakesar;Sakesar;Sakesar;Sakesar;Sakesar;Sakesar;Sakesar;Sakesar;Sakesar;Sakesar;Sakesar;Sakesar;Sakesar;Sakesar;x
b_bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;Bhalwal;x
b_lilliani;Lilliani;Lilliani;Lilliani;Lilliani;Lilliani;Lilliani;Lilliani;Lilliani;Lilliani;Lilliani;Lilliani;Lilliani;Lilliani;x
b_mateela;Mateela;Mateela;Mateela;Mateela;Mateela;Mateela;Mateela;Mateela;Mateela;Mateela;Mateela;Mateela;Mateela;x
d_sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;x
d_sindh_adj;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;Sindh;x
c_mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;x
c_mansura_adj;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;x
b_mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;Mansura;x
b_mirpur_khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;Mirpur Khas;x
b_mirwah_gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;Mirwah Gorchani;x
b_tando_allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;Tando Allahyar;x
b_tando_adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;Tando Adam;x
b_hala;Hala;Hala;Hala;Hala;Hala;Hala;Hala;Hala;Hala;Hala;Hala;Hala;Hala;x
b_sabu_rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;Sabu Rahu;x
b_sanghar;Sanghar;Sanghar;Sanghar;Sanghar;Sanghar;Sanghar;Sanghar;Sanghar;Sanghar;Sanghar;Sanghar;Sanghar;Sanghar;x
c_alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;x
c_alor_adj;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;x
b_alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;Alor;x
b_khairpur;Khairpur;Khairpur;Khairpur;Khairpur;Khairpur;Khairpur;Khairpur;Khairpur;Khairpur;Khairpur;Khairpur;Khairpur;Khairpur;x
b_shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;Shikarpur;x
b_jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;Jacobabad;x
b_sukkur;Sukkur;Sukkur;Sukkur;Sukkur;Sukkur;Sukkur;Sukkur;Sukkur;Sukkur;Sukkur;Sukkur;Sukkur;Sukkur;x
b_baiji_purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;Baiji Purani;x
b_ghotki;Ghotki;Ghotki;Ghotki;Ghotki;Ghotki;Ghotki;Ghotki;Ghotki;Ghotki;Ghotki;Ghotki;Ghotki;Ghotki;x
b_khandh_kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;Khandh Kot;x
c_kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;x
c_kolachi_adj;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;x
b_kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;Kolachi;x
b_winder;Winder;Winder;Winder;Winder;Winder;Winder;Winder;Winder;Winder;Winder;Winder;Winder;Winder;x
b_bapro_jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;Bapro Jakhro;x
b_landhi;Landhi;Landhi;Landhi;Landhi;Landhi;Landhi;Landhi;Landhi;Landhi;Landhi;Landhi;Landhi;Landhi;x
b_gadap;Gadap;Gadap;Gadap;Gadap;Gadap;Gadap;Gadap;Gadap;Gadap;Gadap;Gadap;Gadap;Gadap;x
b_liari;Liari;Liari;Liari;Liari;Liari;Liari;Liari;Liari;Liari;Liari;Liari;Liari;Liari;x
b_uthal;Uthal;Uthal;Uthal;Uthal;Uthal;Uthal;Uthal;Uthal;Uthal;Uthal;Uthal;Uthal;Uthal;x
b_thano_bula_khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;Thano Bula Khan;x
c_thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;x
c_thatta_adj;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;x
b_thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;Thatta;x
b_makli;Makli;Makli;Makli;Makli;Makli;Makli;Makli;Makli;Makli;Makli;Makli;Makli;Makli;x
b_ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;Ghumullah;x
b_vur;Vur;Vur;Vur;Vur;Vur;Vur;Vur;Vur;Vur;Vur;Vur;Vur;Vur;x
b_badin;Badin;Badin;Badin;Badin;Badin;Badin;Badin;Badin;Badin;Badin;Badin;Badin;Badin;x
b_jati;Jati;Jati;Jati;Jati;Jati;Jati;Jati;Jati;Jati;Jati;Jati;Jati;Jati;x
b_keti_bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;Keti Bandar;x
b_mirpur_sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;Mirpur Sakro;x
c_multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;x
c_multan_adj;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;x
b_multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;Multan;x
b_khanewal;Khanewal;Khanewal;Khanewal;Khanewal;Khanewal;Khanewal;Khanewal;Khanewal;Khanewal;Khanewal;Khanewal;Khanewal;Khanewal;x
b_chak_mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;Chak Mahni;x
b_kot_rab_nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;Kot Rab Nawaz;x
b_moza_nigana_durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;Moza Nigana Durana;x
b_qadirpur_ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;Qadirpur Ran;x
b_moza_lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;Moza Lothar;x
b_kotla_maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;Kotla Maharan;x
c_karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;x
c_karur_adj;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;x
b_karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;Karur;x
b_wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;Wahindwali;x
b_goth_ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;Goth Ghanni;x
b_basti_sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;Basti Sahan;x
b_basti_miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;Basti Miani;x
b_goth_lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;Goth Lashkar;x
b_jhangi_wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;Jhangi Wala;x
b_basti_jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;Basti Jand;x
d_thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;x
d_thar_adj;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;Thar;x
c_nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;x
c_nagauda_adj;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;x
b_nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;Nagauda;x
b_bikaner;Bikaner;Bikaner;Bikaner;Bikaner;Bikaner;Bikaner;Bikaner;Bikaner;Bikaner;Bikaner;Bikaner;Bikaner;Bikaner;x
b_nagaur;Nagaur;Nagaur;Nagaur;Nagaur;Nagaur;Nagaur;Nagaur;Nagaur;Nagaur;Nagaur;Nagaur;Nagaur;Nagaur;x
b_sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;Sardarshahar;x
b_bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;Bahawalpur;x
b_hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;x
b_sri_ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;x
b_gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;x
c_ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;x
c_ludrava_adj;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;x
b_ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;x
b_phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;x
b_chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;x
b_khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;x
b_pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;x
b_rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;x
b_barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;x
b_balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;x
k_gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;x
k_gujarat_adj;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;Gujarat;x
d_saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;x
d_saurashtra_adj;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;Saurashtra;x
c_jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;x
c_jirnadurga_adj;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;x
b_jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;Jirnadurga;x
b_bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;Bhumilka;x
b_plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;Plasva;x
b_solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;Solvadar;x
b_vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;Vadla;x
b_koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;Koyali;x
b_shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;Shapur;x
b_dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;Dhanfuliya;x
c_valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;x
c_valabhi_adj;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;x
b_valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;Valabhi;x
b_vadiya;Vadiya;Vadiya;Vadiya;Vadiya;Vadiya;Vadiya;Vadiya;Vadiya;Vadiya;Vadiya;Vadiya;Vadiya;Vadiya;x
b_hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;Hadmatiya;x
b_moti_rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;Moti Rajasthali;x
b_sagapra;Sagapra;Sagapra;Sagapra;Sagapra;Sagapra;Sagapra;Sagapra;Sagapra;Sagapra;Sagapra;Sagapra;Sagapra;Sagapra;x
b_randola;Randola;Randola;Randola;Randola;Randola;Randola;Randola;Randola;Randola;Randola;Randola;Randola;Randola;x
b_mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;Mokhadka;x
