#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#;;;;;;;;;;;;;x
###Provincial Modifiers;;;;;;;;;;;;;x
#001;;;;;;;;;;;;;x
EVTOPTA664351061;So be it.;;;;;;;;;;;;;x
#062;;;;;;;;;;;;;x
EVTDESC664350062;The population of [Root.GetName] is predominantly 'Ilm Islamic.;;;;;;;;;;;;;x
EVTOPTA664350062;So be it.;;;;;;;;;;;;;x
EVTDESC664351062;The population of [Root.GetName] is no longer predominantly 'Ilm Islamic.;;;;;;;;;;;;;x
EVTOPTA664351062;So be it.;;;;;;;;;;;;;x
#063;;;;;;;;;;;;;x
EVTDESC664350063;The population of [Root.GetName] is predominantly Ilmattarenpalvoja.;;;;;;;;;;;;;x
EVTOPTA664350063;So be it.;;;;;;;;;;;;;x
EVTDESC664351063;The population of [Root.GetName] is no longer predominantly Ilmattarenpalvoja.;;;;;;;;;;;;;x
EVTOPTA664351063;So be it.;;;;;;;;;;;;;x
#064;;;;;;;;;;;;;x
EVTDESC664350064;The population of [Root.GetName] is predominantly Imanai.;;;;;;;;;;;;;x
EVTOPTA664350064;So be it.;;;;;;;;;;;;;x
EVTDESC664351064;The population of [Root.GetName] is no longer predominantly Imanai.;;;;;;;;;;;;;x
EVTOPTA664351064;So be it.;;;;;;;;;;;;;x
#065;;;;;;;;;;;;;x
EVTDESC664350065;The population of [Root.GetName] is predominantly Eusebeian.;;;;;;;;;;;;;x
EVTOPTA664350065;So be it.;;;;;;;;;;;;;x
EVTDESC664351065;The population of [Root.GetName] is no longer predominantly Eusebeian.;;;;;;;;;;;;;x
EVTOPTA664351065;So be it.;;;;;;;;;;;;;x
#066;;;;;;;;;;;;;x
EVTDESC664350066;The population of [Root.GetName] is predominantly Konphosian.;;;;;;;;;;;;;x
EVTOPTA664350066;So be it.;;;;;;;;;;;;;x
EVTDESC664351066;The population of [Root.GetName] is no longer predominantly Konphosian.;;;;;;;;;;;;;x
EVTOPTA664351066;So be it.;;;;;;;;;;;;;x
#067;;;;;;;;;;;;;x
EVTDESC664350067;The population of [Root.GetName] is predominantly Sindhian Hindu.;;;;;;;;;;;;;x
EVTOPTA664350067;So be it.;;;;;;;;;;;;;x
EVTDESC664351067;The population of [Root.GetName] is no longer predominantly Sindhian Hindu.;;;;;;;;;;;;;x
EVTOPTA664351067;So be it.;;;;;;;;;;;;;x
#068;;;;;;;;;;;;;x
EVTDESC664350068;The population of [Root.GetName] is predominantly Pyromantic.;;;;;;;;;;;;;x
EVTOPTA664350068;So be it.;;;;;;;;;;;;;x
EVTDESC664351068;The population of [Root.GetName] is no longer predominantly Pyromantic.;;;;;;;;;;;;;x
EVTOPTA664351068;So be it.;;;;;;;;;;;;;x
#069;;;;;;;;;;;;;x
EVTDESC664350069;The population of [Root.GetName] is predominantly Indo-Hellenic.;;;;;;;;;;;;;x
EVTOPTA664350069;So be it.;;;;;;;;;;;;;x
EVTDESC664351069;The population of [Root.GetName] is no longer predominantly Indo-Hellenic.;;;;;;;;;;;;;x
EVTOPTA664351069;So be it.;;;;;;;;;;;;;x
#070;;;;;;;;;;;;;x
EVTDESC664350070;The population of [Root.GetName] is predominantly Ukpirniq.;;;;;;;;;;;;;x
EVTOPTA664350070;So be it.;;;;;;;;;;;;;x
EVTDESC664351070;The population of [Root.GetName] is no longer predominantly Ukpirniq.;;;;;;;;;;;;;x
EVTOPTA664351070;So be it.;;;;;;;;;;;;;x
#071;;;;;;;;;;;;;x
EVTDESC664350071;The population of [Root.GetName] is predominantly Irminsulic.;;;;;;;;;;;;;x
EVTOPTA664350071;So be it.;;;;;;;;;;;;;x
EVTDESC664351071;The population of [Root.GetName] is no longer predominantly Irminsulic.;;;;;;;;;;;;;x
EVTOPTA664351071;So be it.;;;;;;;;;;;;;x
#072;;;;;;;;;;;;;x
EVTDESC664350072;The population of [Root.GetName] is predominantly Isetite.;;;;;;;;;;;;;x
EVTOPTA664350072;So be it.;;;;;;;;;;;;;x
EVTDESC664351072;The population of [Root.GetName] is no longer predominantly Isetite.;;;;;;;;;;;;;x
EVTOPTA664351072;So be it.;;;;;;;;;;;;;x
#073;;;;;;;;;;;;;x
EVTDESC664350073;The population of [Root.GetName] is predominantly Jaina.;;;;;;;;;;;;;x
EVTOPTA664350073;So be it.;;;;;;;;;;;;;x
EVTDESC664351073;The population of [Root.GetName] is no longer predominantly Jaina.;;;;;;;;;;;;;x
EVTOPTA664351073;So be it.;;;;;;;;;;;;;x
#074;;;;;;;;;;;;;x
EVTDESC664350074;The population of [Root.GetName] is predominantly 'Arôn Habrîtan.;;;;;;;;;;;;;x
EVTOPTA664350074;So be it.;;;;;;;;;;;;;x
EVTDESC664351074;The population of [Root.GetName] is no longer predominantly 'Arôn Habrîtan.;;;;;;;;;;;;;x
EVTOPTA664351074;So be it.;;;;;;;;;;;;;x
#075;;;;;;;;;;;;;x
EVTDESC664350075;The population of [Root.GetName] is predominantly Yahweh Sabaothite.;;;;;;;;;;;;;x
EVTOPTA664350075;So be it.;;;;;;;;;;;;;x
EVTDESC664351075;The population of [Root.GetName] is no longer predominantly Yahweh Sabaothite.;;;;;;;;;;;;;x
EVTOPTA664351075;So be it.;;;;;;;;;;;;;x
#076;;;;;;;;;;;;;x
EVTDESC664350076;The population of [Root.GetName] is predominantly Khawdash Siyunic.;;;;;;;;;;;;;x
EVTOPTA664350076;So be it.;;;;;;;;;;;;;x
EVTDESC664351076;The population of [Root.GetName] is no longer predominantly Khawdash Siyunic.;;;;;;;;;;;;;x
EVTOPTA664351076;So be it.;;;;;;;;;;;;;x
#077;;;;;;;;;;;;;x
EVTDESC664350077;The population of [Root.GetName] is predominantly Yehudi.;;;;;;;;;;;;;x
EVTOPTA664350077;So be it.;;;;;;;;;;;;;x
EVTDESC664351077;The population of [Root.GetName] is no longer predominantly Yehudi.;;;;;;;;;;;;;x
EVTOPTA664351077;So be it.;;;;;;;;;;;;;x
#078;;;;;;;;;;;;;x
EVTDESC664350078;The population of [Root.GetName] is predominantly Jumalanpalvoja.;;;;;;;;;;;;;x
EVTOPTA664350078;So be it.;;;;;;;;;;;;;x
EVTDESC664351078;The population of [Root.GetName] is no longer predominantly Jumalanpalvoja.;;;;;;;;;;;;;x
EVTOPTA664351078;So be it.;;;;;;;;;;;;;x
#079;;;;;;;;;;;;;x
EVTDESC664350079;The population of [Root.GetName] is predominantly Jupiterite.;;;;;;;;;;;;;x
EVTOPTA664350079;So be it.;;;;;;;;;;;;;x
EVTDESC664351079;The population of [Root.GetName] is no longer predominantly Jupiterite.;;;;;;;;;;;;;x
EVTOPTA664351079;So be it.;;;;;;;;;;;;;x
#080;;;;;;;;;;;;;x
EVTDESC664350080;The population of [Root.GetName] is predominantly Kharijite.;;;;;;;;;;;;;x
EVTOPTA664350080;So be it.;;;;;;;;;;;;;x
EVTDESC664351080;The population of [Root.GetName] is no longer predominantly Kharijite.;;;;;;;;;;;;;x
EVTOPTA664351080;So be it.;;;;;;;;;;;;;x
#081;;;;;;;;;;;;;x
EVTDESC664350081;The population of [Root.GetName] is predominantly Kintu.;;;;;;;;;;;;;x
EVTOPTA664350081;So be it.;;;;;;;;;;;;;x
EVTDESC664351081;The population of [Root.GetName] is no longer predominantly Kintu.;;;;;;;;;;;;;x
EVTOPTA664351081;So be it.;;;;;;;;;;;;;x
#082;;;;;;;;;;;;;x
EVTDESC664350082;The population of [Root.GetName] is predominantly Kothar-wa-Khasisi.;;;;;;;;;;;;;x
EVTOPTA664350082;So be it.;;;;;;;;;;;;;x
EVTDESC664351082;The population of [Root.GetName] is no longer predominantly Kothar-wa-Khasisi.;;;;;;;;;;;;;x
EVTOPTA664351082;So be it.;;;;;;;;;;;;;x
#083;;;;;;;;;;;;;x
EVTDESC664350083;The population of [Root.GetName] is predominantly Kuberan.;;;;;;;;;;;;;x
EVTOPTA664350083;So be it.;;;;;;;;;;;;;x
EVTDESC664351083;The population of [Root.GetName] is no longer predominantly Kuberan.;;;;;;;;;;;;;x
EVTOPTA664351083;So be it.;;;;;;;;;;;;;x
#084;;;;;;;;;;;;;x
EVTDESC664350084;The population of [Root.GetName] is predominantly Fengxian.;;;;;;;;;;;;;x
EVTOPTA664350084;So be it.;;;;;;;;;;;;;x
EVTDESC664351084;The population of [Root.GetName] is no longer predominantly Fengxian.;;;;;;;;;;;;;x
EVTOPTA664351084;So be it.;;;;;;;;;;;;;x
#085;;;;;;;;;;;;;x
EVTDESC664350085;The population of [Root.GetName] is predominantly Lughite.;;;;;;;;;;;;;x
EVTOPTA664350085;So be it.;;;;;;;;;;;;;x
EVTDESC664351085;The population of [Root.GetName] is no longer predominantly Lughite.;;;;;;;;;;;;;x
EVTOPTA664351085;So be it.;;;;;;;;;;;;;x
#086;;;;;;;;;;;;;x
EVTDESC664350086;The population of [Root.GetName] is predominantly Luwian.;;;;;;;;;;;;;x
EVTOPTA664350086;So be it.;;;;;;;;;;;;;x
EVTDESC664351086;The population of [Root.GetName] is no longer predominantly Luwian.;;;;;;;;;;;;;x
EVTOPTA664351086;So be it.;;;;;;;;;;;;;x
#087;;;;;;;;;;;;;x
EVTDESC664350087;The population of [Root.GetName] is predominantly Maherite.;;;;;;;;;;;;;x
EVTOPTA664350087;So be it.;;;;;;;;;;;;;x
EVTDESC664351087;The population of [Root.GetName] is no longer predominantly Maherite.;;;;;;;;;;;;;x
EVTOPTA664351087;So be it.;;;;;;;;;;;;;x
#088;;;;;;;;;;;;;x
EVTDESC664350088;The population of [Root.GetName] is predominantly Msolo.;;;;;;;;;;;;;x
EVTOPTA664350088;So be it.;;;;;;;;;;;;;x
EVTDESC664351088;The population of [Root.GetName] is no longer predominantly Msolo.;;;;;;;;;;;;;x
EVTOPTA664351088;So be it.;;;;;;;;;;;;;x
#089;;;;;;;;;;;;;x
EVTDESC664350089;The population of [Root.GetName] is predominantly Malakbêlite.;;;;;;;;;;;;;x
EVTOPTA664350089;So be it.;;;;;;;;;;;;;x
EVTDESC664351089;The population of [Root.GetName] is no longer predominantly Malakbêlite.;;;;;;;;;;;;;x
EVTOPTA664351089;So be it.;;;;;;;;;;;;;x
#090;;;;;;;;;;;;;x
EVTDESC664350090;The population of [Root.GetName] is predominantly Ruha d-Qudshai.;;;;;;;;;;;;;x
EVTOPTA664350090;So be it.;;;;;;;;;;;;;x
EVTDESC664351090;The population of [Root.GetName] is no longer predominantly Ruha d-Qudshai.;;;;;;;;;;;;;x
EVTOPTA664351090;So be it.;;;;;;;;;;;;;x
#091;;;;;;;;;;;;;x
EVTDESC664350091;The population of [Root.GetName] is predominantly Mandaean.;;;;;;;;;;;;;x
EVTOPTA664350091;So be it.;;;;;;;;;;;;;x
EVTDESC664351091;The population of [Root.GetName] is no longer predominantly Mandaean.;;;;;;;;;;;;;x
EVTOPTA664351091;So be it.;;;;;;;;;;;;;x
#092;;;;;;;;;;;;;x
EVTDESC664350092;The population of [Root.GetName] is predominantly Serer.;;;;;;;;;;;;;x
EVTOPTA664350092;So be it.;;;;;;;;;;;;;x
EVTDESC664351092;The population of [Root.GetName] is no longer predominantly Serer.;;;;;;;;;;;;;x
EVTOPTA664351092;So be it.;;;;;;;;;;;;;x
#093;;;;;;;;;;;;;x
EVTDESC664350093;The population of [Root.GetName] is predominantly Manichaean.;;;;;;;;;;;;;x
EVTOPTA664350093;So be it.;;;;;;;;;;;;;x
EVTDESC664351093;The population of [Root.GetName] is no longer predominantly Manichaean.;;;;;;;;;;;;;x
EVTOPTA664351093;So be it.;;;;;;;;;;;;;x
#094;;;;;;;;;;;;;x
EVTDESC664350094;The population of [Root.GetName] is predominantly Ahrimanic.;;;;;;;;;;;;;x
EVTOPTA664350094;So be it.;;;;;;;;;;;;;x
EVTDESC664351094;The population of [Root.GetName] is no longer predominantly Ahrimanic.;;;;;;;;;;;;;x
EVTOPTA664351094;So be it.;;;;;;;;;;;;;x
#095;;;;;;;;;;;;;x
EVTDESC664350095;The population of [Root.GetName] is predominantly Wulfilist.;;;;;;;;;;;;;x
EVTOPTA664350095;So be it.;;;;;;;;;;;;;x
EVTDESC664351095;The population of [Root.GetName] is no longer predominantly Wulfilist.;;;;;;;;;;;;;x
EVTOPTA664351095;So be it.;;;;;;;;;;;;;x
#096;;;;;;;;;;;;;x
EVTDESC664350096;The population of [Root.GetName] is predominantly Theomachian.;;;;;;;;;;;;;x
EVTOPTA664350096;So be it.;;;;;;;;;;;;;x
EVTDESC664351096;The population of [Root.GetName] is no longer predominantly Theomachian.;;;;;;;;;;;;;x
EVTOPTA664351096;So be it.;;;;;;;;;;;;;x
#097;;;;;;;;;;;;;x
EVTDESC664350097;The population of [Root.GetName] is predominantly Dragomirist.;;;;;;;;;;;;;x
EVTOPTA664350097;So be it.;;;;;;;;;;;;;x
EVTDESC664351097;The population of [Root.GetName] is no longer predominantly Dragomirist.;;;;;;;;;;;;;x
EVTOPTA664351097;So be it.;;;;;;;;;;;;;x
#098;;;;;;;;;;;;;x
EVTDESC664350098;The population of [Root.GetName] is predominantly Marabouti.;;;;;;;;;;;;;x
EVTOPTA664350098;So be it.;;;;;;;;;;;;;x
EVTDESC664351098;The population of [Root.GetName] is no longer predominantly Marabouti.;;;;;;;;;;;;;x
EVTOPTA664351098;So be it.;;;;;;;;;;;;;x
#099;;;;;;;;;;;;;x
EVTDESC664350099;The population of [Root.GetName] is predominantly Marcionist.;;;;;;;;;;;;;x
EVTOPTA664350099;So be it.;;;;;;;;;;;;;x
EVTDESC664351099;The population of [Root.GetName] is no longer predominantly Marcionist.;;;;;;;;;;;;;x
EVTOPTA664351099;So be it.;;;;;;;;;;;;;x
#100;;;;;;;;;;;;;x
EVTDESC664350100;The population of [Root.GetName] is predominantly Euskalist.;;;;;;;;;;;;;x
EVTOPTA664350100;So be it.;;;;;;;;;;;;;x
EVTDESC664351100;The population of [Root.GetName] is no longer predominantly Eukalist.;;;;;;;;;;;;;x
EVTOPTA664351100;So be it.;;;;;;;;;;;;;x
#101;;;;;;;;;;;;;x
EVTDESC664350101;The population of [Root.GetName] is predominantly Maturidi.;;;;;;;;;;;;;x
EVTOPTA664350101;So be it.;;;;;;;;;;;;;x
EVTDESC664351101;The population of [Root.GetName] is no longer predominantly Maturidi.;;;;;;;;;;;;;x
EVTOPTA664351101;So be it.;;;;;;;;;;;;;x
#102;;;;;;;;;;;;;x
EVTDESC664350102;The population of [Root.GetName] is predominantly Mazdakist.;;;;;;;;;;;;;x
EVTOPTA664350102;So be it.;;;;;;;;;;;;;x
EVTDESC664351102;The population of [Root.GetName] is no longer predominantly Mazdakist.;;;;;;;;;;;;;x
EVTOPTA664351102;So be it.;;;;;;;;;;;;;x
#103;;;;;;;;;;;;;x
EVTDESC664350103;The population of [Root.GetName] is predominantly Melkite.;;;;;;;;;;;;;x
EVTOPTA664350103;So be it.;;;;;;;;;;;;;x
EVTDESC664351103;The population of [Root.GetName] is no longer predominantly Melkite.;;;;;;;;;;;;;x
EVTOPTA664351103;So be it.;;;;;;;;;;;;;x
#104;;;;;;;;;;;;;x
EVTDESC664350104;The population of [Root.GetName] is predominantly Mithraic.;;;;;;;;;;;;;x
EVTOPTA664350104;So be it.;;;;;;;;;;;;;x
EVTDESC664351104;The population of [Root.GetName] is no longer predominantly Mithraic.;;;;;;;;;;;;;x
EVTOPTA664351104;So be it.;;;;;;;;;;;;;x
#105;;;;;;;;;;;;;x
EVTDESC664350105;The population of [Root.GetName] is predominantly Mithraic-Christian.;;;;;;;;;;;;;x
EVTOPTA664350105;So be it.;;;;;;;;;;;;;x
EVTDESC664351105;The population of [Root.GetName] is no longer predominantly Mithraic-Christian.;;;;;;;;;;;;;x
EVTOPTA664351105;So be it.;;;;;;;;;;;;;x
#106;;;;;;;;;;;;;x
EVTDESC664350106;The population of [Root.GetName] is predominantly Eosphorist.;;;;;;;;;;;;;x
EVTOPTA664350106;So be it.;;;;;;;;;;;;;x
EVTDESC664351106;The population of [Root.GetName] is no longer predominantly Eosphorist.;;;;;;;;;;;;;x
EVTOPTA664351106;So be it.;;;;;;;;;;;;;x
#107;;;;;;;;;;;;;x
EVTDESC664350107;The population of [Root.GetName] is predominantly Monophysite.;;;;;;;;;;;;;x
EVTOPTA664350107;So be it.;;;;;;;;;;;;;x
EVTDESC664351107;The population of [Root.GetName] is no longer predominantly Monophysite.;;;;;;;;;;;;;x
EVTOPTA664351107;So be it.;;;;;;;;;;;;;x
#108;;;;;;;;;;;;;x
EVTDESC664350108;The population of [Root.GetName] is predominantly Monothelite.;;;;;;;;;;;;;x
EVTOPTA664350108;So be it.;;;;;;;;;;;;;x
EVTDESC664351108;The population of [Root.GetName] is no longer predominantly Monothelite.;;;;;;;;;;;;;x
EVTOPTA664351108;So be it.;;;;;;;;;;;;;x
#109;;;;;;;;;;;;;x
EVTDESC664350109;The population of [Root.GetName] is predominantly Montanist.;;;;;;;;;;;;;x
EVTOPTA664350109;So be it.;;;;;;;;;;;;;x
EVTDESC664351109;The population of [Root.GetName] is no longer predominantly Montanist.;;;;;;;;;;;;;x
EVTOPTA664351109;So be it.;;;;;;;;;;;;;x
#110;;;;;;;;;;;;;x
EVTDESC664350110;The population of [Root.GetName] is predominantly Murji'i.;;;;;;;;;;;;;x
EVTOPTA664350110;So be it.;;;;;;;;;;;;;x
EVTDESC664351110;The population of [Root.GetName] is no longer predominantly Murji'i.;;;;;;;;;;;;;x
EVTOPTA664351110;So be it.;;;;;;;;;;;;;x
#111;;;;;;;;;;;;;x
EVTDESC664350111;The population of [Root.GetName] is predominantly Kartikeyan.;;;;;;;;;;;;;x
EVTOPTA664350111;So be it.;;;;;;;;;;;;;x
EVTDESC664351111;The population of [Root.GetName] is no longer predominantly Kartikeyan.;;;;;;;;;;;;;x
EVTOPTA664351111;So be it.;;;;;;;;;;;;;x
#112;;;;;;;;;;;;;x
EVTDESC664350112;The population of [Root.GetName] is predominantly Mu'tazili.;;;;;;;;;;;;;x
EVTOPTA664350112;So be it.;;;;;;;;;;;;;x
EVTDESC664351112;The population of [Root.GetName] is no longer predominantly Mu'tazili.;;;;;;;;;;;;;x
EVTOPTA664351112;So be it.;;;;;;;;;;;;;x
#113;;;;;;;;;;;;;x
EVTDESC664350113;The population of [Root.GetName] is predominantly Mwari.;;;;;;;;;;;;;x
EVTOPTA664350113;So be it.;;;;;;;;;;;;;x
EVTDESC664351113;The population of [Root.GetName] is no longer predominantly Mwari.;;;;;;;;;;;;;x
EVTOPTA664351113;So be it.;;;;;;;;;;;;;x
#114;;;;;;;;;;;;;x
EVTDESC664350114;The population of [Root.GetName] is predominantly Nasrani.;;;;;;;;;;;;;x
EVTOPTA664350114;So be it.;;;;;;;;;;;;;x
EVTDESC664351114;The population of [Root.GetName] is no longer predominantly Nasrani.;;;;;;;;;;;;;x
EVTOPTA664351114;So be it.;;;;;;;;;;;;;x
#115;;;;;;;;;;;;;x
EVTDESC664350115;The population of [Root.GetName] is predominantly Neoplatonic.;;;;;;;;;;;;;x
EVTOPTA664350115;So be it.;;;;;;;;;;;;;x
EVTDESC664351115;The population of [Root.GetName] is no longer predominantly Neoplatonic.;;;;;;;;;;;;;x
EVTOPTA664351115;So be it.;;;;;;;;;;;;;x
#116;;;;;;;;;;;;;x
EVTDESC664350116;The population of [Root.GetName] is predominantly Nestorian.;;;;;;;;;;;;;x
EVTOPTA664350116;So be it.;;;;;;;;;;;;;x
EVTDESC664351116;The population of [Root.GetName] is no longer predominantly Nestorian.;;;;;;;;;;;;;x
EVTOPTA664351116;So be it.;;;;;;;;;;;;;x
#117;;;;;;;;;;;;;x
EVTDESC664350117;The population of [Root.GetName] is predominantly Scandinist.;;;;;;;;;;;;;x
EVTOPTA664350117;So be it.;;;;;;;;;;;;;x
EVTDESC664351117;The population of [Root.GetName] is no longer predominantly Scandinist.;;;;;;;;;;;;;x
EVTOPTA664351117;So be it.;;;;;;;;;;;;;x
#118;;;;;;;;;;;;;x
EVTDESC664350118;The population of [Root.GetName] is predominantly Forn Siðric.;;;;;;;;;;;;;x
EVTOPTA664350118;So be it.;;;;;;;;;;;;;x
EVTDESC664351118;The population of [Root.GetName] is no longer predominantly Forn Siðric.;;;;;;;;;;;;;x
EVTOPTA664351118;So be it.;;;;;;;;;;;;;x
#119;;;;;;;;;;;;;x
EVTDESC664350119;The population of [Root.GetName] is predominantly Ófriðartrívaric.;;;;;;;;;;;;;x
EVTOPTA664350119;So be it.;;;;;;;;;;;;;x
EVTDESC664351119;The population of [Root.GetName] is no longer predominantly Ófriðartrívaric.;;;;;;;;;;;;;x
EVTOPTA664351119;So be it.;;;;;;;;;;;;;x
#120;;;;;;;;;;;;;x
EVTDESC664350120;The population of [Root.GetName] is predominantly Njóla.;;;;;;;;;;;;;x
EVTOPTA664350120;So be it.;;;;;;;;;;;;;x
EVTDESC664351120;The population of [Root.GetName] is no longer predominantly Njóla.;;;;;;;;;;;;;x
EVTOPTA664351120;So be it.;;;;;;;;;;;;;x
#121;;;;;;;;;;;;;x
EVTDESC664350121;The population of [Root.GetName] is predominantly Nyame.;;;;;;;;;;;;;x
EVTOPTA664350121;So be it.;;;;;;;;;;;;;x
EVTDESC664351121;The population of [Root.GetName] is no longer predominantly Nyame.;;;;;;;;;;;;;x
EVTOPTA664351121;So be it.;;;;;;;;;;;;;x
#122;;;;;;;;;;;;;x
EVTDESC664350122;The population of [Root.GetName] is predominantly Nyakalagan.;;;;;;;;;;;;;x
EVTOPTA664350122;So be it.;;;;;;;;;;;;;x
EVTDESC664351122;The population of [Root.GetName] is no longer predominantly Nyakalagan.;;;;;;;;;;;;;x
EVTOPTA664351122;So be it.;;;;;;;;;;;;;x
#123;;;;;;;;;;;;;x
EVTDESC664350123;The population of [Root.GetName] is predominantly Nyau.;;;;;;;;;;;;;x
EVTOPTA664350123;So be it.;;;;;;;;;;;;;x
EVTDESC664351123;The population of [Root.GetName] is no longer predominantly Nyau.;;;;;;;;;;;;;x
EVTOPTA664351123;So be it.;;;;;;;;;;;;;x
#124;;;;;;;;;;;;;x
EVTDESC664350124;The population of [Root.GetName] is predominantly Orthodox.;;;;;;;;;;;;;x
EVTOPTA664350124;So be it.;;;;;;;;;;;;;x
EVTDESC664351124;The population of [Root.GetName] is no longer predominantly Orthodox.;;;;;;;;;;;;;x
EVTOPTA664351124;So be it.;;;;;;;;;;;;;x
#125;;;;;;;;;;;;;x
EVTDESC664350125;The population of [Root.GetName] is predominantly Elohimi.;;;;;;;;;;;;;x
EVTOPTA664350125;So be it.;;;;;;;;;;;;;x
EVTDESC664351125;The population of [Root.GetName] is no longer predominantly Elohimi.;;;;;;;;;;;;;x
EVTOPTA664351125;So be it.;;;;;;;;;;;;;x
#126;;;;;;;;;;;;;x
EVTDESC664350126;The population of [Root.GetName] is predominantly Peckolsic.;;;;;;;;;;;;;x
EVTOPTA664350126;So be it.;;;;;;;;;;;;;x
EVTDESC664351126;The population of [Root.GetName] is no longer predominantly Peckolsic.;;;;;;;;;;;;;x
EVTOPTA664351126;So be it.;;;;;;;;;;;;;x
#127;;;;;;;;;;;;;x
EVTDESC664350127;The population of [Root.GetName] is predominantly Pelagian.;;;;;;;;;;;;;x
EVTOPTA664350127;So be it.;;;;;;;;;;;;;x
EVTDESC664351127;The population of [Root.GetName] is no longer predominantly Pelagian.;;;;;;;;;;;;;x
EVTOPTA664351127;So be it.;;;;;;;;;;;;;x
#128;;;;;;;;;;;;;x
EVTDESC664350128;The population of [Root.GetName] is predominantly Perkunan.;;;;;;;;;;;;;x
EVTOPTA664350128;So be it.;;;;;;;;;;;;;x
EVTDESC664351128;The population of [Root.GetName] is no longer predominantly Perkunan.;;;;;;;;;;;;;x
EVTOPTA664351128;So be it.;;;;;;;;;;;;;x
#129;;;;;;;;;;;;;x
EVTDESC664350129;The population of [Root.GetName] is predominantly Perunic.;;;;;;;;;;;;;x
EVTOPTA664350129;So be it.;;;;;;;;;;;;;x
EVTDESC664351129;The population of [Root.GetName] is no longer predominantly Perunic.;;;;;;;;;;;;;x
EVTOPTA664351129;So be it.;;;;;;;;;;;;;x
#130;;;;;;;;;;;;;x
EVTDESC664350130;The population of [Root.GetName] is predominantly Platonic Christian.;;;;;;;;;;;;;x
EVTOPTA664350130;So be it.;;;;;;;;;;;;;x
EVTDESC664351130;The population of [Root.GetName] is no longer predominantly Platonic Christian.;;;;;;;;;;;;;x
EVTOPTA664351130;So be it.;;;;;;;;;;;;;x
#131;;;;;;;;;;;;;x
EVTDESC664350131;The population of [Root.GetName] is predominantly Platonic Islamic.;;;;;;;;;;;;;x
EVTOPTA664350131;So be it.;;;;;;;;;;;;;x
EVTDESC664351131;The population of [Root.GetName] is no longer predominantly Platonic Islamic.;;;;;;;;;;;;;x
EVTOPTA664351131;So be it.;;;;;;;;;;;;;x
#132;;;;;;;;;;;;;x
EVTDESC664350132;The population of [Root.GetName] is predominantly Platonic Pythagorean.;;;;;;;;;;;;;x
EVTOPTA664350132;So be it.;;;;;;;;;;;;;x
EVTDESC664351132;The population of [Root.GetName] is no longer predominantly Platonic Pythagorean.;;;;;;;;;;;;;x
EVTOPTA664351132;So be it.;;;;;;;;;;;;;x
#133;;;;;;;;;;;;;x
EVTDESC664350133;The population of [Root.GetName] is predominantly Porphyryan.;;;;;;;;;;;;;x
EVTOPTA664350133;So be it.;;;;;;;;;;;;;x
EVTDESC664351133;The population of [Root.GetName] is no longer predominantly Porphyryan.;;;;;;;;;;;;;x
EVTOPTA664351133;So be it.;;;;;;;;;;;;;x
#134;;;;;;;;;;;;;x
EVTDESC664350134;The population of [Root.GetName] is predominantly Priscillian.;;;;;;;;;;;;;x
EVTOPTA664350134;So be it.;;;;;;;;;;;;;x
EVTDESC664351134;The population of [Root.GetName] is no longer predominantly Priscillian.;;;;;;;;;;;;;x
EVTOPTA664351134;So be it.;;;;;;;;;;;;;x
#135;;;;;;;;;;;;;x
EVTDESC664350135;The population of [Root.GetName] is predominantly Qarmatian.;;;;;;;;;;;;;x
EVTOPTA664350135;So be it.;;;;;;;;;;;;;x
EVTDESC664351135;The population of [Root.GetName] is no longer predominantly Qarmatian.;;;;;;;;;;;;;x
EVTOPTA664351135;So be it.;;;;;;;;;;;;;x
#136;;;;;;;;;;;;;x
EVTDESC664350136;The population of [Root.GetName] is predominantly Ragnarökric.;;;;;;;;;;;;;x
EVTOPTA664350136;So be it.;;;;;;;;;;;;;x
EVTDESC664351136;The population of [Root.GetName] is no longer predominantly Ragnarökric.;;;;;;;;;;;;;x
EVTOPTA664351136;So be it.;;;;;;;;;;;;;x
#137;;;;;;;;;;;;;x
EVTDESC664350137;The population of [Root.GetName] is predominantly Rodic.;;;;;;;;;;;;;x
EVTOPTA664350137;So be it.;;;;;;;;;;;;;x
EVTDESC664351137;The population of [Root.GetName] is no longer predominantly Rodic.;;;;;;;;;;;;;x
EVTOPTA664351137;So be it.;;;;;;;;;;;;;x
#138;;;;;;;;;;;;;x
EVTDESC664350138;The population of [Root.GetName] is predominantly Imperial Cultist.;;;;;;;;;;;;;x
EVTOPTA664350138;So be it.;;;;;;;;;;;;;x
EVTDESC664351138;The population of [Root.GetName] is no longer predominantly Imperial Cultist.;;;;;;;;;;;;;x
EVTOPTA664351138;So be it.;;;;;;;;;;;;;x
#139;;;;;;;;;;;;;x
EVTDESC664350139;The population of [Root.GetName] is predominantly Sabellianist.;;;;;;;;;;;;;x
EVTOPTA664350139;So be it.;;;;;;;;;;;;;x
EVTDESC664351139;The population of [Root.GetName] is no longer predominantly Sabellianist.;;;;;;;;;;;;;x
EVTOPTA664351139;So be it.;;;;;;;;;;;;;x
#140;;;;;;;;;;;;;x
EVTDESC664350140;The population of [Root.GetName] is predominantly Saulic.;;;;;;;;;;;;;x
EVTOPTA664350140;So be it.;;;;;;;;;;;;;x
