#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
city_tax_3_desc;The Burghers are expected to make a substantial financial contribution to the greater good of the realm.;On attend une contribution financière substantielle de la part des bourgeois pour le bien du Royaume.;Wie man erwartet, leisten die Bürger einen wesentlichen Finanzbeitrag zum größeren Nutzen des Bereichs.;;SThe Burghers are expected to make a substantial financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_tax_0;Minimal Feudal Taxes;Impôts féodaux minimaux;Minimale Feudalsteuern;;Minimal Feudal Taxes;;;;;;;;;x
feudal_tax_0_option;Min;Minimum;Minimal;;Mín.;;;;;;;;;x
feudal_tax_0_desc;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;On attend une contribution financière minimale de la part des seigneurs féodaux pour le bien du Royaume.;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;;Feudal Lords expected to make a minimal financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_tax_1;Small Feudal Taxes;Impôts féodaux faibles;Kleine Feudalsteuern;;Small Feudal Taxes;;;;;;;;;x
feudal_tax_1_option;Small;Faibles;Klein;;Small.;;;;;;;;;x
feudal_tax_1_desc;Feudal Lords are expected to make a small financial contribution to the greater good of the realm.;On attend une faible contribution financière de la part des seigneurs féodaux pour le bien du Royaume.;Wie man erwartet, leisten Feudalherren einen kleinen Finanzbeitrag zum größeren Nutzen des Bereichs.;;Feudal Lords are expected to make a small financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_tax_2;Medium Feudal Taxes;Impôts féodaux normaux;Mittlere Feudalsteuern;;Medium Feudal Taxes;;;;;;;;;x
feudal_tax_2_option;Medium;Normaux;Mittel;;Moderado;;;;;;;;;x
feudal_tax_2_desc;Feudal Lords are expected to make a moderate financial contribution to the greater good of the realm.;On attend une contribution financière normale de la part des seigneurs féodaux pour le bien du Royaume.;Wie man erwartet, leisten Feudalherren einen gemäßigten Finanzbeitrag zum größeren Nutzen des Bereichs.;;Feudal Lords are expected to make a moderate financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_tax_3;Large Feudal Tax;Impôts féodaux importants;Hohe Feudalsteuern;;Large Feudal Tax;;;;;;;;;x
feudal_tax_3_option;Large;Importants;Hoch;;Alto;;;;;;;;;x
feudal_tax_3_desc;Feudal Lords are expected to make a substantial financial contribution to the greater good of the realm.;On attend une contribution financière substantielle de la part des seigneurs féodaux pour le bien du Royaume.;Wie man erwartet, leisten Feudalherren einen wesentlichen Finanzbeitrag zum größeren Nutzen des Bereichs.;;SFeudal Lords are expected to make a substantial financial contribution to the greater good of the realm.;;;;;;;;;x
feudal_contract_0;Minimal Feudal Levies;Troupes féodales minimales;Minimale Feudalaushebungen;Minimal Feudal Levies;;;Minimal Feudal Levies;;;;;;;x
feudal_contract_0_option;Min;Minimum;Minimal;;Mín.;;;;;;;;;x
feudal_contract_0_desc;Feudal Lords may retain their entire levies for themselves.;Les seigneurs féodaux peuvent conserver l'intégralité de leurs troupes pour eux-mêmes.;Feudalherren können ihre kompletten Erhebungen für sich selbst behalten.;;Feudal Lords may retain their entire levies for themselves.;;;;;;;;;x
feudal_contract_1;Small Feudal Levies;Troupes féodales faibles;Kleine Feudalaushebungen;;Small Feudal Levies;;;;;;;;;x
feudal_contract_1_option;Small;Faible;Klein;;Small;;;;;;;;;x
feudal_contract_1_desc;Feudal Lords may retain almost their entire levies for themselves.;Les seigneurs féodaux peuvent conserver la quasi-intégralité de leurs troupes pour eux-mêmes.;Feudalherren können fast ihre kompletten Erhebungen für sich selbst behalten.;;Feudal Lords may retain almost their entire levies for themselves.;;;;;;;;;x
feudal_contract_2;Medium Feudal Levies;Troupes féodales normales;Mittlere Feudalaushebungen;;Medium Feudal Levies;;;;;;;;;x
feudal_contract_2_option;Medium;Normales;Mittel;;Medium;;;;;;;;;x
feudal_contract_2_desc;Feudal Lords may retain the majority of their levies for themselves.;Les seigneurs féodaux peuvent conserver la majorité de leurs troupes pour eux-mêmes.;Feudalherren können die Mehrheit ihrer Erhebungen für sich selbst behalten.;;Feudal Lords may retain the majority of their levies for themselves.;;;;;;;;;x
city_contract_0;Minimal City Levies;Troupes citadines minimales;Minimale Stadtaushebungen;Minimal City Levies;;;Minimal City Levies;;;;;;;x
city_contract_0_option;Min;Minimales;Minimal;;Mín.;;;;;;;;;x
city_contract_0_desc;The Burghers may retain their entire levies for themselves.;Les bourgeois peuvent conserver l'intégralité de leurs troupes pour eux-mêmes. ;Die Bürger können ihre kompletten Erhebungen für sich selbst behalten.;;The Burghers may retain their entire levies for themselves.;;;;;;;;;x
city_contract_1;Small City Levies;Troupes citadines faibles;Kleine Stadtaushebungen;;Small City Levies;;;;;;;;;x
city_contract_1_option;Small;Faibles;Klein;;Small;;;;;;;;;x
city_contract_1_desc;The Burghers may retain almost their entire levies for themselves.;Les bourgeois peuvent conserver presque l'intégralité de leurs troupes pour eux-mêmes. ;Die Bürger können fast ihre kompletten Erhebungen für sich selbst behalten.;;The Burghers may retain almost their entire levies for themselves.;;;;;;;;;x
city_contract_2;Medium City Levies;Troupes citadines normales;Mittlere Stadtaushebungen;;Medium City Levies;;;;;;;;;x
city_contract_2_option;Medium;Normales;Mittel;;Medium;;;;;;;;;x
city_contract_2_desc;The Burghers may retain the majority of their levies for themselves.;Les bourgeois peuvent conserver la majorité de leurs troupes pour eux-mêmes. ;Die Bürger können die Mehrheit ihrer Erhebungen für sich selbst behalten.;;The Burghers may retain the majority of their levies for themselves.;;;;;;;;;x
revoke_law;Titles;Titres;Titel;;Titles;;;;;;;;;x
revoke_law_0;Hereditary Titles;Titres héréditaires;Erbliche Titel;;Hereditary Titles;;;;;;;;;x
revoke_law_0_option;Hered.;Héréd.;Erblich;;Hered..;;;;;;;;;x
revoke_law_0_desc;Vassal titles are hereditary, and cannot be revoked freely unless the ruler has a claim on them.;Les titres des vassaux sont héréditaires et ne peuvent être révoqués librement sauf si le souverain a une revendication sur eux. ;Vasall-Titel sind erblich, und können nicht frei widerrufen werden es sei denn, dass der Lehnsherr einen Anspruch auf ihnen hat.;;Vassal titles are hereditary, and cannot be revoked freely unless the ruler has a claim on them.;;;;;;;;;x
revoke_law_1;Appointed Titles;Titres appointés;Ernannte Titel;;Appointed Titles;;;;;;;;;x
revoke_law_1_option;Appoint.;Appoint.;Ernannt;;Appoint..;;;;;;;;;x
revoke_law_1_desc;Vassal titles are appointed, and can be revoked freely, though the vassal may object.;Les titres des vassaux sont appointés et peuvent être révoqués librement, quoique le vassal puisse élever des objections. ;Vasall-Titel werden ernannt, und können frei widerrufen werden, obwohl der Vasall protestieren kann.;;Vassal titles are appointed, and can be revoked freely, though the vassal may object.;;;;;;;;;x
plot_institute_hereditary_titles_title;Institute Hereditary Titles in [This.GetName];Instituer les titres héréditaires en [This.GetName];Errichten Sie Erbliche Titel in [This.GetName];Institute Hereditary Titles in [This.GetName];Institute Hereditary Titles in [This.GetName];;;;;;;;;x
plot_institute_hereditary_titles_desc;[From.GetTitledFirstName] believes that [From.GetHerHis] titles should be hereditary.;[From.GetTitledFirstName] pense que ses titres devraient être héréditaires.;[From.GetTitledFirstName] glaubt das seine [From.GetHerHis] titles erblich sein sollten.;[From.GetTitledFirstName] believes that [From.GetHerHis] titles should be hereditary.;[From.GetTitledFirstName] believes that [From.GetHerHis] titles should be hereditary.;;;;;;;;;x
plot_institute_hereditary_titles_decision;[Root.GetObjective];[Root.GetObjective];[Root.GetObjective];;[Root.GetObjective];;;;;;;;;x
plot_institute_hereditary_titles_decision_desc;Put the plot into motion by sending an ultimatum to [Root.PlotTarget.GetTitledName].;Initier le complot en envoyant un ultimatum à [Root.PlotTarget.GetTitledName].;Verschwörung durch Senden eines Ultimatums an [Root.PlotTarget.GetTitledName] in Bewegung setzen.;;Pon en marcha el complot enviando un ultimátum a [Root.PlotTarget.GetTitledName].;;;;;;;;;x
change_title_revoke_law_desc;§Y$CLAIMANT$§! can declare war to institute Hereditary Titles in the §Y$TITLE$§!;§Y$CLAIMANT$§! peut déclencher une guerre pour instituer les titres héréditaires en §Y$TITLE$§!;§Y$CLAIMANT$§! kann Krieg erklären um Erbliche Vasall-Titel in §Y$TITLE$§! zu schaffen;;§Y$CLAIMANT$§! can declare war to institute Hereditary Vassal Titles in the §Y$TITLE$§!;;;;;;;;;x
WAR_NAME_CHANGE_TITLE_REVOKE_LAW;$ORDER$$SECOND_ADJ$ Civil War to Institute Hereditary Titles;$ORDER$$SECOND_ADJ$ Guerre Civile pour instituer l'hérédité des titres. ;$ORDER$$SECOND_ADJ$er Bürgerkrieg um Erbliche Titel Zu schaffen.;;$ORDER$$SECOND_ADJ$ Civil War to Institute Hereditary Titles;;;;;;;;;x
CB_NAME_CHANGE_TITLE_REVOKE_LAW;Institute Hereditary Titles;Instituer les titres héréditaires;Erschaffen Sie Erbliche Titel;;Institute Hereditary Titles;;;;;;;;;x
REVOKE_TITLE_INTERACTION_2;Revoke the §Y[ThirdPartyTitle.GetFullName]§W for §RPRESTIGE§W Authority. This will lower §Y[Recipient.GetTitledFirstName]§W's opinion of you by §R$OPINION$§W.;Annuler le titre §Y[ThirdPartyTitle.GetFullName]§W contre §R100§W de prestige. Cela diminuera l’opinion qu’à §Y[Recipient.GetTitledFirstName]§W de vous de §R$OPINION$§W.;Den §Y[ThirdPartyTitle.GetFullName]§W für §R100§W Prestige entziehen. Dies wird §Y[Recipient.GetTitledFirstName]§Ws Meinung von Euch um §R$OPINION$§W.;;Revoca el título de §Y[ThirdPartyTitle.GetFullName]§W a cambio de §R100§W de Prestigio. Este acto bajará la opinión que §Y[Recipient.GetTitledFirstName]§W tiene de ti en §R$OPINION$§W.;;;;;;;;;x
obj_convert_a_province_title;Convert a Province;Convertir une province;Konvertieren Sie eine Provinz;Convert a Province;Convert a Province;;;;;;;;;x
obj_convert_a_province_desc;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;[This.GetTitledFirstName] veut apporter la vrai foi aux païens et incroyants du Royaume. ;[This.GetTitledFirstName] will den wahren Glauben ins Reich bringen.;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;[This.GetTitledFirstName] wants to bring the true faith to the heathens of the realm.;;;;;;;;;x
CB_NAME_CAPTURE;Capture Plotters;Capturer les comploteurs;Verschwörer festnehmen;;Capture Plotters;;;;;;;;;x
WAR_NAME_CAPTURE;$ORDER$$FIRST_ADJ$ War to Capture Plotters;$ORDER$$FIRST_ADJ$ Guerre pour capturer les comploteurs;$ORDER$$FIRST_ADJ$er Krieg zur Festnahme der Verschwörer;;$ORDER$$FIRST_ADJ$ War to Capture Plotters;;;;;;;;;x
ca_culture_group_baltic_0;Warrior Cult;Culte guerrier;Kriegerkult;;Culto guerrero;;;;;;;;;x
sanctioned_religious_invasion;Sanctioned Religious Invasion;A autorisé une invasion religieuse;Sanktionierte Religiöse Invasion;;Sanctioned Religious Invasion;;;;;;;;;x
sanctioned_holy_war;Sanctioned Holy War;A autorisé une guerre sainte;Sanktionierter Heiliger Krieg;;Sanctioned Holy War;;;;;;;;;x
sanction_timer;Recently requested sanction;A récemment demandé une autorisation;Kürzlich erbetene Sanktion;;Recently requested sanction;;;;;;;;;x
war_sanction_granted;Sanction will be granted;Autorisation va être donnée;Sanktion wird gewährt;;Sanction will be granted;;;;;;;;;x
war_sanction_not_granted;Sanction will be refused;Autorisation va être refusée;Sanktion wird verweigert;;Sanction will be refused;;;;;;;;;x
request_holy_war_sanction;Request Sanction for Holy War;Demander une autorisation pour une Guerre Sainte;Sanktion für den Heiligen Krieg erbeten;;Request Sanction for Holy War;;;;;;;;;x
request_holy_war_sanction_desc;Request sanction to wage a Holy War from our head of religion. If granted, this will allow us to wage a Holy War without losing piety. A high piety and good relations will increase the chance of sanction being granted.;Demander une autorisation à notre chef religieux pour mener une Guerre Sainte. Si elle est accordée, cela nous permettra de déclencher une Guerre Sainte sans perdre de piété. Une haute piété et de bonnes relations augmenteront nos chances de voir l'autorisation accordée. ;Sanktion erbeten, um einen Heiligen Krieg zu führen. Wenn dies gewährt wird wird das uns erlauben, einen Heiligen Krieg zu führen, ohne Gläubigkeit zu verlieren. Eine hohe Gläubigkeit und gute Beziehungen werden die Chance der Sanktion vergrößern, die uns gewährt wurde.;;Request sanction to wage a Holy War from our head of religion. If granted, this will allow us to wage a Holy War without losing piety. A high piety and good relations will increase the chance of sanction being granted.;;;;;;;;;x
mujahid;Mujahid;Moudjahid;Mujahid;;Mujahid;;;;;;;;;x
mujahid_desc;This character is a veteran Mujahid.;Ce personnage est un vétéran Moudjahid;This character is a veteran Mujahid.;;This character is a veteran Mujahid.;;;;;;;;;x
opinion_defending_liege;Loyal;Loyal;Loyal;;Loyal;;;;;;;;;x
opinion_denied_title;Denied Title;A refusé un titre;Bestrittener Titel;;Denied Title;;;;;;;;;x
drunkard_death;from too much drinking;d'un excès de boisson;an übermäßigem Genuss geistiger Getränke;;from too much drinking;;;;;;;;;x
lunatic_death;from self inflicted wounds;de blessures volontaires;durch Selbstverstümmelung;;from self inflicted wounds;;;;;;;;;x
DEATH_DUNGEON_NO_KILLER;died from complications during childbirth;mort(e) de complications durant l'accouchement;starb wegen Komplikationen während der Geburt;;died from complications during childbirth;;;;;;;;;x
restore_papacy_desc;§Y$CLAIMANT$§! can use this Casus Belli to restore the Papacy to its rightful place in Rome.;§Y$CLAIMANT$§! peut utiliser ce casus belli pour restaurer le Grand Septon à sa place légitime, le Grand Septuaire de Baelor. ;§Y$CLAIMANT$§! kann diesen Casus Belli nutzen, um das Papsttum in Rom wieder herzustellen.;;§Y$CLAIMANT$§! can use this Casus Belli to restore the Papacy to its rightful place in Rome.;;;;;;;;;x
regency;In Regency;Régence;Regentschaft;;In Regency;;;;;;;;;x
regency_desc;This character's realm is being ruled by a regent, a dangerous time during which vassals would jostle for power and influence over the monarch.;Le royaume de ce personnage est dirigé par un régent, une période dangereuse durant laquelle les vassaux se bousculent pour obtenir du monarque impuissant pouvoir et influence.;Das Reich wird von einem Regenten geführt, eine gefährliche Zeit, während derer die Vasallen auf Macht und Einfluss über den kraftlosen Monarchen drängen.;;This character's realm is being ruled by a regent, a dangerous time during which vassals would jostle for power and influence over the monarch.;;;;;;;;;x
regency_ai;In Regency;Régence;Regentschaft;;In Regency;;;;;;;;;x
regency_ai_desc;This character's realm is being ruled by a regent, a dangerous time during which vassals would jostle for power and influence over the monarch.;Le royaume de ce personnage est dirigé par un régent, une période dangereuse durant laquelle les vassaux se bousculent pour obtenir du monarque impuissant pouvoir et influence.;Das Reich wird von einem Regenten geführt, eine gefährliche Zeit, während derer die Vasallen auf Macht und Einfluss über den kraftlosen Monarchen drängen.;;This character's realm is being ruled by a regent, a dangerous time during which vassals would jostle for power and influence over the monarch.;;;;;;;;;x
CB_NAME_RESTORE_PAPACY;Restore the Papacy;Restaurer le Grand Septon.;Stellen Sie das Papsttum wieder her;;Restore the Papacy;;;;;;;;;x
WAR_NAME_RESTORE_PAPACY;$ORDER$$FIRST_ADJ$ War to Restore the Papacy;$ORDER$$FIRST_ADJ$ Guerre pour restaurer le Grand Septon;;;$ORDER$$FIRST_ADJ$ War to Restore the Papacy;;;;;;;;;x
holy_truce_timer;Truce;Trêve;Waffenruhe;;Truce;;;;;;;;;x
holy_truce_timer_desc;This character cannot initiate or be the target of a war until this modifier wears off.;Ce personnage ne peut ni être à l'origine d'une guerre ni en être la cible jusqu'à ce que ce modificateur se dissipe.;This character cannot initiate or be the target of a war until this modifier wears off.;;This character cannot initiate or be the target of a war until this modifier wears off.;;;;;;;;;x
syphilitic_death;of Gonorrhea;de syphilis;am Tripper;;of Gonorrhea;;;;;;;;;x
syphilitic;Gonorrhea;Syphilis;Tripper;;Gonorrhea;;;;;;;;;x
syphilitic_desc;This character suffers from the painful venereal plague known as Gonorrhea.;Ce personnage souffre de la douloureuse maladie vénérienne connue sous le nom de syphilis.;Dieser Charakter leidet unter der schmerzhaften venerischen als Tripper bekannten Plage.;;This character suffers from the painful venereal plague known as Gonorrhea.;;;;;;;;;x
create_e_al_andalus;Al-Andalus;Al-Andalus;Al-Andalus;Al-Andalus;Al-Andalus;;;;;;;;;x
create_e_al_andalus_desc;This decision will give you the Al-Andalus title.;Cette décision vous donnera le titre de Al-Andalus.;Diese Entscheidung wird Ihnen den Titel des Al-Anadlus Kaiserreich einbringen.;This decision will give you the Al-Andalus title.;This decision will give you the Al-Andalus title.;;;;;;;;;x
create_e_mali;Mali Empire;Empire du Mali;Mali-Reich;Mali Empire;Mali Empire;;;;;;;;;x
create_e_mali_desc;This decision will give you the Mali title.;Cette décision vous donnera le titre de Mali.;This decision will give you the Mali title.;This decision will give you the Mali title.;This decision will give you the Mali title.;;;;;;;;;x
opinion_defending_me;Came to my aid;Est venu à mon aide.;Kam mir zur Hilfe;Came to my aid;Came to my aid;;;;;;;;;x
opinion_not_defending_me;Refused to aid me;A refusé de m'aider.;Lehnte ab, mir zu helfen;Refused to aid me;Refused to aid me;;;;;;;;;x
province_poverty_2;Struggling;En difficulté;Elend;;Struggling;;;;;;;;;x
province_poverty_2_desc;The province is experiencing decreased agricultural production, the abandonment of land, and the degeneration of cities. People are very pessimistic about their future and the average wage is falling rapidly.;La province connait une baisse de sa production agricole, un abandon de ses terres et une dégénérescence de ses villes. Les sujets sont très pessimistes quant au futur et le revenu moyen chute rapidement. ;The province is experiencing decreased agricultural production, the abandonment of land, and the degeneration of cities. People are very pessimistic about their future and the average wage is falling rapidly.;;The province is experiencing decreased agricultural production, the abandonment of land, and the degeneration of cities. People are very pessimistic about their future and the average wage is falling rapidly.;;;;;;;;;x
province_poverty_1;Poor;Pauvre;Arm;;Poor;;;;;;;;;x
province_poverty_1_desc;The province is experiencing decreased agricultural production and the abandonment of land. People are generally pessimistic about their future and the average wage is falling.;La province connait une baisse de sa production agricole et un abandon de ses terres. Les sujets sont très pessimistes quant au futur et le revenu moyen est en baisse. ;The province is experiencing decreased agricultural production and the abandonment of land. People are generally pessimistic about their future and the average wage is falling.;;The province is experiencing decreased agricultural production and the abandonment of land. People are generally pessimistic about their future and the average wage is falling.;;;;;;;;;x
province_prosperity_1;Prosperous;Prospère;Entwickelt;;Prosperous;;;;;;;;;x
province_prosperity_1_desc;The province is experiencing increased agricultural production and the clearing of land. People are generally optimistic about their future and the average wage is rising.;La province connait une hausse de sa production agricole et un défrichage de ses terres. Les sujets sont généralement optimistes quant au futur et le revenu moyen est en hausse. ;The province is experiencing increased agricultural production and the clearing of land. People are generally optimistic about their future and the average wage is rising.;;The province is experiencing increased agricultural production and the clearing of land. People are generally optimistic about their future and the average wage is rising.;;;;;;;;;x
province_prosperity_2;Rich;Riche;Reich;;Rich;;;;;;;;;x
province_prosperity_2_desc;The province is experiencing increased agricultural production, the clearing of land, and major investments in production of goods. People are very optimistic about their future and the average wage is rising rapidly.;La province connait une hausse de sa production agricole, un défrichage de ses terres et des investissement majeurs dans sa production de marchandises. Les sujets sont très optimistes quant au futur et le revenu moyen augmente rapidement.;The province is experiencing increased agricultural production, the clearing of land, and major investments in production of goods. People are very optimistic about their future and the average wage is rising rapidly.;;The province is experiencing increased agricultural production, the clearing of land, and major investments in production of goods. People are very optimistic about their future and the average wage is rising rapidly.;;;;;;;;;x
placeholder;Placeholder;Maître des lieux;Platzhalter;;Placeholder;;;;;;;;;x
placeholder_desc;This blank slot is here to fix a crash bug. Ignore it and it will go away.;Ce blanc est là pour réparer un bug. Ignorez le, il va vider les lieux tout seul.;Dieser leere Slot ist ein Platzhalter zur Crashvermeidung. Ignoriere ihn und er wird wieder verschwinden.;;This blank slot is here to fix a crash bug. Ignore it and it will go away.;;;;;;;;;x
other_claim_desc;This Casus Belli can be used by §Y$PRESSER$§! to press §Y$CLAIMANT$'s§! claim on the §Y$TITLE$§!.\n\n§Y$CLAIMANT$§! will become your vassal if one of the following conditions are true:\n- §Y$PRESSER$§! and §Y$CLAIMANT$§! are of the same dynasty.\n- The current holder of §Y$TITLE$§! is in the same realm as §Y$PRESSER$§!.\n- §Y$TITLE$§! is a lower rank than §Y$CLAIMANT$§!'s primary title.\n- §Y$PRESSER$§! is de jure liege of §Y$TITLE$§!.;Ce casus belli peut être utilisé par §Y$PRESSER$§! pour appuyer les revendications de §Y$CLAIMANT$§! sur §Y$TITLE$§!.\n\n§Y$CLAIMANT$§! deviendra votre vassal si l'une des conditions suivantes est vraie :\n- §Y$PRESSER$§! et §Y$CLAIMANT$§! appartiennent à la même dynastie.\n- L'actuel détenant de §Y$TITLE$§! est dans le même royaume que §Y$PRESSER$§!.\n- §Y$TITLE$§! est d'un rang plus bas que le principal titre de §Y$CLAIMANT$§!.\n- §Y$PRESSER$§! est souverain de jure de §Y$TITLE$§!.;This Casus Belli can be used by §Y$PRESSER$§! to press §Y$CLAIMANT$'s§! claim on the §Y$TITLE$§!.\n\n§Y$CLAIMANT$§! will become your vassal if one of the following conditions are true:\n- §Y$PRESSER$§! and §Y$CLAIMANT$§! are of the same dynasty.\n- The current holder of §Y$TITLE$§! is in the same realm as §Y$PRESSER$§!.\n- §Y$TITLE$§! is a lower rank than §Y$CLAIMANT$§!'s primary title.\n- §Y$PRESSER$§! is de jure liege of §Y$TITLE$§!.;;This Casus Belli can be used by §Y$PRESSER$§! to press §Y$CLAIMANT$'s§! claim on the §Y$TITLE$§!.\n\n§Y$CLAIMANT$§! will become your vassal if one of the following conditions are true:\n- §Y$PRESSER$§! and §Y$CLAIMANT$§! are of the same dynasty.\n- The current holder of §Y$TITLE$§! is in the same realm as §Y$PRESSER$§!.\n- §Y$TITLE$§! is a lower rank than §Y$CLAIMANT$§!'s primary title.\n- §Y$PRESSER$§! is de jure liege of §Y$TITLE$§!.;;;;;;;;;x
opinion_prisoner_died;Death of Prisoner;Mort du prisonnier.;Tod eines Gefangenen;;Death of Prisoner;;;;;;;;;x
employ_concubine;Take Lover as Concubine;Prendre une amante comme concubine.;Konkubine anheuern;;Employ Concubine;;;;;;;;;x
employ_concubine_desc;Eastern rulers keep harems of multiple women to ensure the continuation of their line. Concubines will bear the ruler's legitimate children.;Les souverains orientaux ont des harems avec de nombreuses femmes pour assurer la continuité de leur lignée. Les Concubines vont porter les enfants légitimes du souverain.;Muslimischen Herrscher hielten Hareme von mehreren Frauen, um die Fortsetzung ihrer Linie zu gewährleisten. Konkubinen tragen die legitime Kinder des Herrschers;;Muslim rulers kept harems of multiple women to ensure the continuation of their line. Concubines will bear the ruler's legitimate children.;;;;;;;;;x
CRUSADE_DESC_DRO_1;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;Si la Couronne de §Y$TITLE$§! n'est pas portée par un souverain de votre foi, tous les gains seront remis au souverain ayant le plus contribué à la guerre.;Falls die Krone §Y$TITLE$§! nicht von jemanden unseres Glaubens gehalten wird, werden alle Gewinne zu denjenigen der das meiste am Krieg teilgenohmen hat.;;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;;;;;;;;;x
CRUSADE_DESC_DRO_2;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;Si la Couronne de §Y$TITLE$§! n'est pas portée par un souverain de votre foi, tous les gains seront remis au souverain ayant le plus contribué à la guerre.;Falls die Krone §Y$TITLE$§! nicht von jemanden unseres Glaubens gehalten wird, werden alle Gewinne zu denjenigen der das meiste am Krieg teilgenohmen hat.;;If the Crown of §Y$TITLE$§! is not held by a ruler of our faith, all gains will be handed over to the ruler who contributes the most to the war.;;;;;;;;;x
APPOINT_REGENTS_ON;You can now wage De Jure wars without a Ducal claim.\n;Vous pouvez maintenant mener des guerres de jure sans une revendication ducale.\n;De Jure-Krieg können ohne Gebietsanspruch erklärt werden\n;;You can now wage De Jure wars without a Ducal claim.\n;;;;;;;;;x
APPOINT_REGENTS_OFF;You can no longer wage De Jure wars without a Ducal claim.\n;Vous ne pouvez plus mener de guerre de jure sans revendication ducale.\n;De Jure-Krieg können nicht ohne Gebietsanspruch erklärt werden\n;;You can no longer wage De Jure wars without a Ducal claim.\n;;;;;;;;;x
TECH_CASTLES;Logistics;Logistique;Logistik;;Logistics;;;;;;;;;x
TECH_CASTLES_DESC;Higher supply limits for your troops;Limites de ravitaillements supplémentaires pour vos armées;Höhere Grenzwerte für die Versorgung Ihrer Truppen;;Higher supply limits for your troops;;;;;;;;;x
DIPLO_OF_POPE;Base;Base;Basis;;Base;;;;;;;;;x
recent_civil_war;Recent Civil War;Guerre civile récente.;Kürzliches Bürgerkrieg;;Recent Civil War;;;;;;;;;x
recent_civil_war_desc;This character has recently been in a civil war, and their vassals are unlikely to start another for some time.;Ce personnage a récemment été impliqué dans une guerre civile, et il est improbable que ses vassaux en déclenchent une nouvelle avant quelques temps.;Dieser Charakter war schon kürzlich in einem Bürgerkrieg und seine Vasallen sind unwahrscheinlich eine Neue zu starten für einige Zeit.;;This character has recently been in a civil war, and their vassals are unlikely to start another for some time.;;;;;;;;;x
tyrant1;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x
tyrant1_desc;This character has a reputation for disregarding the rights of their vassals.;Ce personnage a la réputation de négliger les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has a reputation for disregarding the rights of their vassals.;;;;;;;;;x
tyrant2;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x
tyrant2_desc;This character has a reputation for disregarding the rights of their vassals.;Ce personnage a la réputation de négliger les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has a reputation for disregarding the rights of their vassals.;;;;;;;;;x
tyrant3;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x
tyrant3_desc;This character has a reputation for disregarding the rights of their vassals.;Ce personnage a la réputation de négliger les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has a reputation for disregarding the rights of their vassals.;;;;;;;;;x
tyrant4;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x
tyrant4_desc;This character has a reputation for disregarding the rights of their vassals.;Ce personnage a la réputation de négliger les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has a reputation for disregarding the rights of their vassals.;;;;;;;;;x
tyrant5;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x
tyrant5_desc;This character has a reputation for disregarding the rights of their vassals.;Ce personnage a la réputation de négliger les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has a reputation for disregarding the rights of their vassals.;;;;;;;;;x
tyrant6;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x
tyrant6_desc;This character has a reputation for disregarding the rights of their vassals.;Ce personnage a la réputation de négliger les droits de ses vassaux.;Dieser Charakter ist bekannt für die Mißachtung der Rechte seiner Vasallen.;;This character has a reputation for disregarding the rights of their vassals.;;;;;;;;;x
tyrant7;Tyrant;Tyran;Tyrann;;Tyrant;;;;;;;;;x
EVTDESC62500;I was captured during the siege of [From.GetName] by [From.GetTitledName] and am now [From.GetHerHis] prisoner.;J'ai été capturé(e) durant le siège de [From.GetName] par [From.GetTitledName] et je suis maintenant son(a) prisonnier(e).;;;;;;;;;;;;x
EVTOPTA62500;Argh!;Argh !;;;;;;;;;;;;x
EVTDESC62501;[From.GetTitledName] was captured during the siege of [FromFrom.GetName] and is now my prisoner.;[From.GetTitledName] a été capturé(e) durant le siège de [FromFrom.GetName] et est maintenant mon(a) prisonnier(e).;;;;;;;;;;;;x
EVTOPTA62501;Good news!;Bonne nouvelle !;;;;;;;;;;;;x
